,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
17,33.6,9.3,2.8,74,22.8,,,,,,,,,,,,,,,1.9,14.30,"Jerian Grant, CHI",5.4,167,8.8,.528,18.6,83.1
18,23.6,11.9,3.5,71,26.3,,,,,,,,,,,,,,,3.0,14.30,"Caris LeVert, BKN",7.4,,12.1,.525,22.6,105.7
19,6.4,20.8,0.7,51,10.5,,,,,,,,,,,,,,,13.3,14.29,"Tarik Black, HOU",17.1,169,17.3,.582,14.4,22.3
20,15.6,26.8,2.1,46,25.0,,,,,,,,,,,,,,,12.2,14.26,"Tyson Chandler, PHX",19.4,170,17.4,.658,10.3,62.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,10.0,17.4,3.2,77,31.2,,,,,,,,,,,,,,,3.9,14.22,"Kyle Kuzma, LAL",10.7,171,9.9,.549,21.3,97.3
23,13.7,7.3,3.6,80,24.3,,,,,,,,,,,,,,,1.1,14.20,"Marco Belinelli, ATL/PHI",4.3,172,8.7,.581,20.3,107.4
24,18.0,10.1,2.4,74,20.7,,,,,,,,,,,,,,,1.9,14.18,"Shabazz Napier, POR",6.0,173,10.8,.544,19.2,72.9
25,11.6,24.0,2.6,82,18.2,,,,,,,,,,,,,,,10.5,14.15,"Bismack Biyombo, ORL",17.2,174,14.7,.556,14.0,79.2
26,14.9,13.9,1.9,77,14.1,,,,,,,,,,,,,,,1.8,14.13,"Davis Bertans, SA",7.8,175,7.2,.588,16.9,57.2
27,5.0,14.2,1.7,41,22.7,,,,,,,,,,,,,,,1.8,14.10,"Gerald Green, HOU",8.1,176,6.3,.566,20.6,50.0
28,35.4,9.2,2.3,82,17.9,,,,,,,,,,,,,,,1.2,14.10,"Tyus Jones, MIN",5.2,,9.0,.572,13.8,67.8
29,30.5,9.8,0.9,25,23.3,,,,,,,,,,,,,,,3.2,14.04,"Cameron Payne, CHI",6.4,178,9.7,.498,20.2,26.4
30,11.4,24.4,1.9,55,28.0,,,,,,,,,,,,,,,10.8,14.00,"JaMychal Green, MEM",17.4,179,11.0,.530,17.0,57.5
31,30.7,27.6,1.0,67,12.0,,,,,,,,,,,,,,,10.9,13.99,"Eric Moreland, DET",19.1,180,16.2,.531,10.1,29.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,10.2,10.9,4.3,80,30.8,,,,,,,,,,,,,,,1.4,13.98,"Bojan Bogdanovic, IND",6.2,181,9.1,.605,17.9,128.1
34,11.3,14.9,1.2,21,32.0,,,,,,,,,,,,,,,1.5,13.96,"Danilo Gallinari, LAC",8.3,182,7.2,.545,19.6,34.6
35,23.6,12.2,0.0,36,19.1,,,,,,,,,,,,,,,2.0,13.94,"Mike James, NO/PHX",7.0,183,9.2,.469,25.8,0.0
36,12.3,16.3,2.4,78,25.7,,,,,,,,,,,,,,,3.9,13.90,"Marvin Williams, CHA",10.0,184,8.5,.603,14.1,71.8
37,18.2,13.8,3.3,59,33.5,,,,,,,,,,,,,,,3.1,13.90,"Brandon Ingram, LAL",8.5,,11.8,.536,21.8,100.1
38,13.3,12.3,2.1,79,22.2,,,,,,,,,,,,,,,3.1,13.89,"Anthony Tolliver, DET",7.6,186,8.5,.663,14.2,62.7
39,8.8,18.4,0.8,52,13.0,,,,,,,,,,,,,,,3.4,13.76,"Marreese Speights, ORL",10.8,187,8.8,.539,25.1,22.7
40,12.4,16.1,2.7,75,22.1,,,,,,,,,,,,,,,2.7,13.73,"Mario Hezonja, ORL",9.3,188,10.1,.544,18.8,79.9
41,11.2,15.8,1.6,76,18.5,,,,,,,,,,,,,,,4.0,13.72,"Mike Scott, WSH",9.9,189,11.0,.599,19.0,46.7
42,10.0,14.0,3.4,70,30.7,,,,,,,,,,,,,,,3.4,13.69,"Jaylen Brown, BOS",8.8,190,10.8,.562,20.1,102.4
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,19.7,13.0,1.1,36,19.2,,,,,,,,,,,,,,,2.3,13.67,"Chandler Parsons, MEM",7.5,191,10.0,.578,18.0,32.7
45,9.7,23.3,1.6,53,20.2,,,,,,,,,,,,,,,13.4,13.66,"Tristan Thompson, CLE",18.4,192,10.6,.569,11.8,49.0
46,13.4,8.3,2.7,62,27.9,,,,,,,,,,,,,,,1.7,13.66,"Reggie Bullock, DET",4.9,,6.6,.615,15.1,81.7
47,17.5,9.0,4.1,81,33.2,,,,,,,,,,,,,,,2.9,13.60,"Josh Richardson, MIA",5.9,194,10.6,.551,17.6,124.3
48,21.4,10.5,3.3,78,27.9,,,,,,,,,,,,,,,1.6,13.51,"Bogdan Bogdanovic, SAC",5.8,195,10.4,.556,19.5,97.6
49,12.3,15.6,1.2,72,16.8,,,,,,,,,,,,,,,6.3,13.45,"Maxi Kleber, DAL",10.8,196,7.2,.576,12.9,35.1
50,13.4,10.9,2.3,73,21.6,,,,,,,,,,,,,,,0.7,13.41,"Kyle Korver, CLE",5.9,197,8.4,.652,15.2,68.3
51,14.5,11.3,2.8,78,25.3,,,,,,,,,,,,,,,2.7,13.39,"Joe Harris, BKN",7.0,198,10.3,.634,16.0,85.2
52,33.3,11.6,1.6,69,19.8,,,,,,,,,,,,,,,1.8,13.35,"Shelvin Mack, ORL",6.7,199,10.9,.518,18.5,47.9
53,21.9,8.9,2.1,67,27.0,,,,,,,,,,,,,,,2.6,13.35,"George Hill, CLE/SAC",5.7,,10.4,.580,15.2,63.4
0,14.0,19.2,1.8,73,27.0,,,,,,,,,,,,,,,4.3,13.30,"Markieff Morris, WSH",11.8,201,12.5,.566,18.8,52.8
1,9.7,19.1,1.0,74,15.3,,,,,,,,,,,,,,,5.4,13.25,"Jonas Jerebko, UTAH",12.3,202,6.2,.586,14.6,29.7
2,14.2,14.1,3.3,74,33.2,,,,,,,,,,,,,,,2.6,13.22,"Kentavious Caldwell-Pope, LAL",8.4,203,8.5,.561,16.3,99.7
3,13.6,19.4,0.6,53,13.1,,,,,,,,,,,,,,,1.9,13.16,"Channing Frye, CLE/LAL",10.8,204,7.5,.599,14.7,17.2
4,11.3,18.4,1.4,64,16.5,,,,,,,,,,,,,,,2.1,13.13,"Alec Burks, UTAH",10.3,205,10.1,.527,21.2,41.6
5,23.9,11.0,1.4,82,16.6,,,,,,,,,,,,,,,2.0,13.11,"Raymond Felton, OKC",6.3,206,8.9,.495,21.0,43.0
6,9.2,10.8,3.9,82,36.3,,,,,,,,,,,,,,,3.1,13.10,"Andrew Wiggins, MIN",6.9,207,7.9,.505,22.2,115.8
7,13.4,17.6,0.4,39,13.3,,,,,,,,,,,,,,,9.7,13.09,"Tyler Cavanaugh, ATL",13.7,208,6.5,.567,14.0,12.3
8,20.1,9.8,1.4,71,18.9,,,,,,,,,,,,,,,1.0,13.08,"Devin Harris, DAL/DEN",5.3,209,10.0,.563,20.8,41.6
9,7.5,11.0,1.7,70,19.1,,,,,,,,,,,,,,,1.5,13.08,"C.J. Miles, TOR",6.4,,5.3,.545,20.9,51.4
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,16.3,11.7,2.6,72,28.5,,,,,,,,,,,,,,,1.9,13.07,"Tyler Johnson, MIA",6.8,211,8.0,.549,17.9,78.6
12,16.8,9.3,2.9,76,30.4,,,,,,,,,,,,,,,1.4,13.06,"Courtney Lee, NY",5.4,212,7.8,.564,16.6,88.4
13,9.6,13.6,0.7,38,13.7,,,,,,,,,,,,,,,5.4,13.06,"Justin Anderson, PHI",9.6,,6.2,.540,18.3,19.9
14,17.3,5.5,2.1,80,20.7,,,,,,,,,,,,,,,1.4,13.06,"Jamal Crawford, MIN",3.5,,8.9,.519,23.2,63.2
15,22.9,12.1,1.0,52,18.9,,,,,,,,,,,,,,,3.3,13.02,"Frank Mason III, SAC",7.5,215,10.1,.480,22.7,29.7
16,13.2,15.5,3.1,80,31.6,,,,,,,,,,,,,,,2.4,12.98,"Robert Covington, PHI",9.2,216,10.7,.563,16.5,93.5
17,20.7,10.6,1.6,65,20.0,,,,,,,,,,,,,,,1.6,12.95,"Manu Ginobili, SA",6.1,217,13.3,.553,21.5,47.4
18,14.7,15.3,2.9,82,30.0,,,,,,,,,,,,,,,2.3,12.90,"Taurean Prince, ATL",8.8,218,13.1,.549,21.2,88.3
19,21.6,11.8,1.9,69,29.7,,,,,,,,,,,,,,,2.6,12.89,"Dennis Smith Jr., DAL",7.0,219,11.7,.473,28.3,57.8
20,23.2,10.2,0.7,33,22.4,,,,,,,,,,,,,,,1.6,12.88,"Quinn Cook, GS",6.2,220,8.3,.593,17.2,20.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,10.5,30.2,0.6,54,16.2,,,,,,,,,,,,,,,8.6,12.85,"Noah Vonleh, CHI/POR",19.2,221,9.6,.509,17.2,17.7
23,14.4,9.7,2.3,69,29.4,,,,,,,,,,,,,,,3.3,12.80,"Jonathon Simmons, ORL",6.5,222,12.3,.555,20.9,69.6
24,28.5,9.2,1.0,55,19.5,,,,,,,,,,,,,,,0.7,12.80,"Tony Parker, SA",4.9,,9.9,.498,21.3,28.7
25,7.1,17.7,1.6,78,32.1,,,,,,,,,,,,,,,2.9,12.78,"Carmelo Anthony, OKC",10.0,224,6.8,.503,22.3,47.7
26,23.4,9.7,1.5,56,23.7,,,,,,,,,,,,,,,2.0,12.72,"Andrew Harrison, MEM",5.7,225,10.7,.534,19.7,43.9
27,21.1,6.3,0.7,32,26.9,,,,,,,,,,,,,,,2.2,12.63,"Isaiah Thomas, CLE/LAL",4.2,226,13.1,.508,28.2,20.9
28,16.3,18.8,0.8,67,20.5,,,,,,,,,,,,,,,4.4,12.62,"Nemanja Bjelica, MIN",11.5,227,9.8,.581,13.9,22.8
29,19.7,6.2,1.6,61,33.7,,,,,,,,,,,,,,,1.5,12.60,"Austin Rivers, LAC",3.9,228,8.9,.526,20.4,49.2
30,9.6,15.4,0.9,66,26.1,,,,,,,,,,,,,,,6.2,12.60,"Ryan Anderson, HOU",10.8,,6.7,.592,13.5,28.2
31,12.7,9.9,1.3,59,21.4,,,,,,,,,,,,,,,4.0,12.59,"Maurice Harkless, POR",7.0,230,9.6,.596,12.1,39.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,9.1,10.7,2.1,77,26.5,,,,,,,,,,,,,,,1.3,12.54,"Wayne Ellington, MIA",6.0,231,6.0,.588,16.2,62.2
34,9.4,13.0,1.9,74,25.0,,,,,,,,,,,,,,,4.8,12.54,"Michael Kidd-Gilchrist, CHA",8.8,,7.0,.536,15.2,56.2
35,34.0,17.3,1.4,52,34.2,,,,,,,,,,,,,,,4.2,12.53,"Lonzo Ball, LAL",10.8,233,12.3,.444,18.7,40.6
36,15.3,17.1,0.9,55,17.8,,,,,,,,,,,,,,,8.8,12.53,"Cristiano Felicio, CHI",12.8,,15.0,.614,13.1,28.1
37,35.5,11.5,1.3,76,22.4,,,,,,,,,,,,,,,2.4,12.51,"T.J. McConnell, PHI",7.1,235,13.1,.545,14.9,38.4
38,20.8,22.0,1.8,82,22.6,,,,,,,,,,,,,,,3.8,12.47,"Lance Stephenson, IND",12.9,236,11.6,.495,21.4,54.5
39,12.7,11.2,1.1,77,14.5,,,,,,,,,,,,,,,1.5,12.44,"Jodie Meeks, WSH",6.4,237,6.7,.548,18.2,32.4
40,10.8,14.4,2.0,75,29.3,,,,,,,,,,,,,,,1.3,12.33,"Allen Crabbe, BKN",7.8,238,7.2,.558,18.0,60.1
41,13.4,10.3,0.8,58,14.9,,,,,,,,,,,,,,,1.6,12.27,"Langston Galloway, DET",5.9,239,4.1,.503,18.5,22.9
42,15.0,16.0,1.4,70,23.5,,,,,,,,,,,,,,,5.6,12.26,"David Nwaba, CHI",10.6,240,11.1,.542,15.0,43.3
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,11.6,17.4,0.9,77,14.9,,,,,,,,,,,,,,,13.4,12.25,"Ian Mahinmi, WSH",15.4,241,21.9,.601,14.8,28.2
45,14.7,16.0,1.3,63,23.2,,,,,,,,,,,,,,,3.1,12.25,"Josh Hart, LAL",9.6,,8.7,.596,13.0,38.0
46,17.9,11.9,1.2,73,20.0,,,,,,,,,,,,,,,1.6,12.19,"Luke Kennard, DET",6.6,243,10.0,.560,16.8,36.8
47,16.2,7.3,2.2,82,31.5,,,,,,,,,,,,,,,2.5,12.18,"E'Twaun Moore, NO",5.0,244,8.9,.593,15.4,64.8
48,22.5,18.4,1.7,77,27.2,,,,,,,,,,,,,,,2.4,12.12,"Denzel Valentine, CHI",10.1,245,9.1,.527,17.5,50.6
49,14.2,22.1,1.1,81,18.3,,,,,,,,,,,,,,,9.7,12.09,"Aron Baynes, BOS",16.0,246,12.2,.502,16.1,33.1
50,10.8,22.3,0.5,69,30.0,,,,,,,,,,,,,,,5.2,12.02,"Al-Farouq Aminu, POR",13.8,247,10.1,.522,14.1,16.0
51,9.1,15.4,1.6,81,27.5,,,,,,,,,,,,,,,3.0,11.99,"Kelly Oubre Jr., WSH",9.2,248,8.3,.534,18.3,49.5
52,9.0,14.2,1.4,77,25.4,,,,,,,,,,,,,,,5.1,11.91,"Josh Jackson, PHX",9.6,249,11.1,.480,24.6,41.1
53,21.4,6.8,0.9,82,25.7,,,,,,,,,,,,,,,1.4,11.89,"Patty Mills, SA",4.1,250,9.9,.558,17.8,27.8
0,15.9,6.9,0.5,35,19.7,,,,,,,,,,,,,,,2.6,11.86,"Wayne Selden, MEM",4.7,251,13.0,.551,22.0,14.0
1,12.4,12.9,1.5,67,33.9,,,,,,,,,,,,,,,1.7,11.80,"Trevor Ariza, HOU",7.3,252,6.1,.567,13.7,44.0
2,30.5,10.5,0.4,45,25.2,,,,,,,,,,,,,,,1.6,11.67,"Milos Teodosic, LAC",6.1,253,14.1,.564,19.0,11.4
3,12.6,11.0,0.9,72,22.3,,,,,,,,,,,,,,,5.1,11.66,"James Ennis III, DET/MEM",8.0,254,10.0,.588,15.1,27.7
4,24.7,9.2,0.4,71,15.9,,,,,,,,,,,,,,,3.4,11.64,"Shaun Livingston, GS",6.5,255,10.2,.533,16.4,10.8
5,19.5,20.5,0.9,68,24.7,,,,,,,,,,,,,,,4.3,11.56,"Justise Winslow, MIA",12.4,256,10.1,.496,16.0,26.6
6,10.7,16.0,0.5,73,12.1,,,,,,,,,,,,,,,5.6,11.56,"Sam Dekker, LAC",10.8,,9.3,.534,14.7,13.9
7,22.8,11.3,0.3,64,19.4,,,,,,,,,,,,,,,2.4,11.51,"Emmanuel Mudiay, DEN/NY",6.8,258,12.5,.474,25.1,9.5
8,37.1,12.1,0.4,62,25.0,,,,,,,,,,,,,,,1.6,11.50,"Jarrett Jack, NY",6.8,259,12.2,.490,18.3,11.6
9,17.3,9.2,1.0,63,33.8,,,,,,,,,,,,,,,1.4,11.49,"Wesley Matthews, DAL",5.2,260,8.3,.541,16.9,31.3
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,19.1,11.3,0.5,82,27.8,,,,,,,,,,,,,,,1.2,11.48,"Yogi Ferrell, DAL",6.1,261,7.4,.540,16.5,16.3
12,14.2,13.0,0.8,70,25.6,,,,,,,,,,,,,,,2.5,11.38,"Danny Green, SA",7.7,262,9.6,.509,16.0,23.6
13,44.5,13.1,0.1,59,14.2,,,,,,,,,,,,,,,2.4,11.32,"Tim Frazier, WSH",7.8,263,13.1,.475,14.7,4.0
14,23.3,10.0,0.3,73,27.8,,,,,,,,,,,,,,,1.8,11.28,"De'Aaron Fox, SAC",5.7,264,12.6,.478,23.5,8.4
15,32.8,8.5,0.1,57,16.0,,,,,,,,,,,,,,,1.7,11.27,"Jose Calderon, CLE",5.2,265,11.5,.643,12.1,3.7
16,33.1,12.6,0.6,64,25.4,,,,,,,,,,,,,,,3.7,11.22,"Andre Iguodala, GS",8.5,266,10.5,.536,11.9,17.4
17,13.8,10.1,0.4,72,16.8,,,,,,,,,,,,,,,3.8,11.19,"Corey Brewer, LAL/OKC",6.9,267,10.4,.534,13.8,12.5
18,27.6,11.8,0.0,54,12.6,,,,,,,,,,,,,,,3.0,11.14,"Tyler Ennis, LAL",7.4,268,10.0,.473,17.6,1.5
19,11.3,22.7,-0.3,72,21.2,,,,,,,,,,,,,,,5.2,11.14,"Marquese Chriss, PHX",13.8,,14.5,.509,17.3,-8.2
20,14.7,16.6,0.2,61,11.0,,,,,,,,,,,,,,,3.2,11.06,"Cedi Osman, CLE",10.0,270,11.5,.577,14.9,5.6
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,26.2,11.4,-0.0,82,27.0,,,,,,,,,,,,,,,2.0,10.99,"Cory Joseph, IND",6.7,271,8.8,.503,15.0,-0.2
23,17.1,14.2,0.6,74,31.6,,,,,,,,,,,,,,,4.9,10.99,"Wilson Chandler, DEN",9.6,,9.9,.542,14.2,17.2
24,27.8,6.9,-0.0,67,17.4,,,,,,,,,,,,,,,2.1,10.94,"Isaiah Taylor, ATL",4.5,273,11.3,.492,20.5,-1.0
25,18.1,12.2,0.2,39,26.6,,,,,,,,,,,,,,,7.8,10.90,"Andre Roberson, OKC",9.9,274,11.8,.543,8.7,6.1
26,26.6,13.3,-0.1,52,16.1,,,,,,,,,,,,,,,4.7,10.84,"Michael Carter-Williams, CHA",8.9,275,11.9,.446,17.0,-1.9
27,20.3,20.6,0.2,69,16.7,,,,,,,,,,,,,,,2.5,10.84,"Royce O'Neale, UTAH",11.7,,11.8,.540,14.3,5.8
28,26.9,9.7,-0.1,54,29.9,,,,,,,,,,,,,,,3.0,10.83,"Marcus Smart, BOS",6.4,277,13.4,.480,19.8,-4.2
29,13.9,12.8,0.4,72,31.5,,,,,,,,,,,,,,,1.4,10.81,"Justin Holiday, CHI",6.9,278,8.5,.513,17.5,10.6
30,17.1,15.1,0.2,58,17.7,,,,,,,,,,,,,,,1.9,10.80,"Vince Carter, SAC",8.2,279,8.9,.523,14.3,4.6
31,29.4,10.0,-0.2,54,18.8,,,,,,,,,,,,,,,1.0,10.67,"Malcolm Delaney, ATL",5.5,280,11.9,.519,17.4,-5.0
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,14.3,18.3,0.0,55,16.7,,,,,,,,,,,,,,,9.4,10.67,"Miles Plumlee, ATL",13.9,,20.0,.574,12.3,1.0
34,18.1,8.5,0.0,30,30.6,,,,,,,,,,,,,,,1.0,10.59,"Dion Waiters, MIA",4.7,282,11.2,.487,24.3,1.3
35,10.3,15.8,-0.8,73,22.8,,,,,,,,,,,,,,,6.6,10.52,"Jarell Martin, MEM",11.1,283,12.2,.516,16.2,-24.3
36,11.6,10.1,-0.0,81,21.8,,,,,,,,,,,,,,,2.5,10.46,"Doug McDermott, DAL/NY",6.3,284,8.3,.579,15.3,-1.0
37,10.9,11.5,-1.1,80,26.1,,,,,,,,,,,,,,,3.2,10.44,"Jae Crowder, CLE/UTAH",7.4,285,8.1,.525,14.1,-33.1
38,24.1,12.0,-0.4,66,21.5,,,,,,,,,,,,,,,1.0,10.39,"Mario Chalmers, MEM",6.4,286,14.3,.503,19.8,-12.9
39,26.8,10.7,-0.2,54,14.4,,,,,,,,,,,,,,,2.1,10.36,"Shane Larkin, BOS",6.5,287,9.0,.491,15.7,-7.5
40,15.6,7.5,-0.1,63,13.5,,,,,,,,,,,,,,,1.0,10.32,"Malik Monk, CHA",4.2,288,8.4,.477,24.2,-2.3
41,10.8,11.7,-0.9,61,25.6,,,,,,,,,,,,,,,1.6,10.29,"Luc Mbah a Moute, HOU",6.7,289,13.3,.595,12.1,-28.2
42,17.4,9.6,-0.2,65,24.8,,,,,,,,,,,,,,,1.5,10.29,"Garrett Temple, SAC",5.4,,11.1,.536,16.0,-5.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.3,14.2,-0.2,74,16.7,,,,,,,,,,,,,,,7.1,10.22,"Thon Maker, MIL",10.6,291,9.8,.499,13.6,-7.1
45,17.8,10.7,-0.1,30,28.4,,,,,,,,,,,,,,,2.7,10.18,"Tyrone Wallace, LAC",6.8,292,11.5,.517,16.3,-4.1
46,30.1,6.8,-0.7,71,23.4,,,,,,,,,,,,,,,1.5,10.13,"Tyler Ulis, PHX",4.1,293,12.3,.465,19.3,-21.6
47,14.8,10.3,-0.2,53,10.5,,,,,,,,,,,,,,,2.4,10.12,"Joe Young, IND",6.4,294,9.9,.521,17.3,-7.3
48,6.1,7.9,-0.3,80,17.4,,,,,,,,,,,,,,,1.7,10.10,"Nick Young, GS",5.0,295,6.6,.562,15.9,-8.2
49,15.0,12.9,-0.2,56,17.4,,,,,,,,,,,,,,,2.0,10.05,"Tyler Dorsey, ATL",7.4,296,7.0,.494,19.2,-6.5
50,15.2,14.6,-0.9,82,15.5,,,,,,,,,,,,,,,2.7,10.00,"Patrick Patterson, OKC",8.4,297,8.8,.555,10.7,-28.4
51,10.3,14.8,-0.4,73,21.4,,,,,,,,,,,,,,,5.5,10.00,"Dante Cunningham, NO/BKN",10.3,,7.1,.539,9.2,-11.6
52,11.6,10.4,-0.4,74,20.0,,,,,,,,,,,,,,,3.4,10.00,"OG Anunoby, TOR",7.0,,9.5,.587,11.8,-11.1
53,13.9,11.6,-0.2,24,25.0,,,,,,,,,,,,,,,1.8,9.96,"Terrence Ross, ORL",6.7,300,10.6,.505,16.4,-4.9
0,12.2,10.5,-0.7,82,28.7,,,,,,,,,,,,,,,2.4,9.89,"Dillon Brooks, MEM",6.3,301,11.2,.531,17.7,-21.4
1,19.3,11.4,-0.6,79,25.7,,,,,,,,,,,,,,,1.6,9.88,"Evan Turner, POR",6.5,302,11.0,.520,15.5,-18.9
2,11.3,13.9,-0.2,50,14.3,,,,,,,,,,,,,,,1.1,9.87,"Luke Babbitt, ATL/MIA",7.5,303,6.9,.576,14.0,-6.7
3,6.8,7.7,-0.5,79,20.5,,,,,,,,,,,,,,,0.8,9.86,"Troy Daniels, PHX",4.2,304,7.9,.583,16.2,-15.4
4,12.7,15.5,-0.2,39,16.1,,,,,,,,,,,,,,,7.2,9.86,"Torrey Craig, DEN",11.4,,10.1,.535,11.6,-6.0
5,9.0,17.2,-0.4,27,19.8,,,,,,,,,,,,,,,3.3,9.85,"Jonathan Isaac, ORL",10.2,306,13.4,.465,14.0,-13.2
6,12.0,13.6,-0.5,74,20.1,,,,,,,,,,,,,,,2.2,9.81,"Wesley Johnson, LAC",8.0,307,10.8,.512,12.4,-15.3
7,9.9,11.4,-0.4,56,19.5,,,,,,,,,,,,,,,3.5,9.73,"Ben McLemore, MEM",7.4,308,11.9,.526,18.0,-12.6
8,11.0,7.4,-0.6,46,31.2,,,,,,,,,,,,,,,1.7,9.71,"Avery Bradley, DET/LAC",4.5,309,11.8,.496,23.2,-16.9
9,16.1,6.8,-0.3,38,18.6,,,,,,,,,,,,,,,1.9,9.56,"C.J. Williams, LAC",4.4,310,7.5,.512,13.3,-10.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,16.0,8.4,-0.8,74,19.6,,,,,,,,,,,,,,,0.8,9.45,"Ian Clark, NO",4.7,311,8.3,.529,16.4,-22.7
12,16.7,9.1,-0.8,82,18.1,,,,,,,,,,,,,,,2.7,9.35,"Pat Connaughton, POR",5.9,312,7.9,.539,13.1,-25.5
13,16.2,7.9,-1.1,82,23.7,,,,,,,,,,,,,,,1.0,9.32,"Darius Miller, NO",4.6,313,8.5,.617,12.2,-34.3
14,13.5,12.6,-0.9,68,22.1,,,,,,,,,,,,,,,2.0,9.25,"Justin Jackson, SAC",7.1,314,7.3,.521,13.6,-28.2
15,12.4,7.2,-1.0,80,19.0,,,,,,,,,,,,,,,0.9,9.19,"Bryn Forbes, SA",4.0,315,5.7,.525,16.0,-29.8
16,9.4,17.5,-0.5,54,14.4,,,,,,,,,,,,,,,4.1,9.13,"Sterling Brown, MIL",10.8,316,9.4,.503,13.0,-15.9
17,13.8,13.0,-1.3,69,27.4,,,,,,,,,,,,,,,1.9,9.08,"Stanley Johnson, DET",7.3,317,9.5,.480,15.8,-40.2
18,16.8,12.3,-0.4,41,12.8,,,,,,,,,,,,,,,0.8,9.05,"Nik Stauskas, BKN/PHI",6.5,318,11.2,.543,16.2,-11.3
19,7.7,8.9,-0.8,75,15.1,,,,,,,,,,,,,,,2.5,9.03,"Alex Abrines, OKC",5.6,319,6.9,.567,12.2,-24.8
20,12.5,10.9,-0.4,62,9.5,,,,,,,,,,,,,,,2.7,9.03,"Malik Beasley, DEN",6.8,,9.7,.509,15.6,-12.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,17.7,8.3,-0.8,63,16.7,,,,,,,,,,,,,,,4.3,9.00,"Treveon Graham, CHA",6.2,321,8.1,.553,11.1,-23.5
23,32.0,13.6,-0.6,48,14.3,,,,,,,,,,,,,,,1.2,8.79,"Jared Dudley, PHX",7.3,322,11.5,.553,10.8,-17.5
24,30.5,9.4,-0.5,37,15.2,,,,,,,,,,,,,,,2.9,8.72,"Alex Caruso, LAL",6.2,323,17.1,.519,13.5,-15.0
25,40.5,8.2,-0.8,38,18.7,,,,,,,,,,,,,,,2.3,8.64,"Matthew Dellavedova, MIL",5.3,324,13.7,.500,14.8,-25.1
26,16.3,10.9,-1.0,70,15.2,,,,,,,,,,,,,,,1.5,8.57,"Norman Powell, TOR",6.3,325,12.1,.492,18.3,-30.5
27,16.9,7.5,-2.1,75,27.4,,,,,,,,,,,,,,,0.5,8.49,"Tony Snell, MIL",4.0,326,6.2,.578,10.1,-61.7
28,16.8,10.1,-2.3,80,28.1,,,,,,,,,,,,,,,1.5,8.48,"JR Smith, CLE",5.9,327,9.6,.534,13.3,-67.7
29,12.5,17.8,-2.4,82,27.8,,,,,,,,,,,,,,,4.6,8.36,"P.J. Tucker, HOU",11.3,328,12.0,.537,9.9,-72.8
30,11.2,17.1,-1.5,70,19.4,,,,,,,,,,,,,,,3.1,8.23,"Quincy Acy, BKN",10.0,329,11.8,.525,13.6,-46.1
31,17.3,10.0,-1.3,73,15.8,,,,,,,,,,,,,,,3.2,8.22,"Sindarius Thornwell, LAC",6.7,330,13.5,.519,11.8,-39.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,35.9,9.5,-1.4,50,20.3,,,,,,,,,,,,,,,1.4,8.16,"Jameer Nelson, NO/DET",5.6,331,13.4,.489,13.8,-43.1
34,16.2,14.7,-1.4,55,21.9,,,,,,,,,,,,,,,1.3,8.12,"Joe Johnson, HOU/UTAH",8.1,332,9.6,.490,13.8,-42.7
