,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
18,5.2,24.2,0.6,45,11.4,,,,,,,,,,,,,,,11.0,13.78,"Shelden Williams, MIN/SAC",17.5,168,14.7,.503,16.7,17.4
19,19.5,8.8,3.7,70,35.6,,,,,,,,,,,,,,,1.5,13.76,"Randy Foye, MIN",5.0,169,9.7,.517,21.7,110.1
20,37.1,12.4,1.0,55,13.1,,,,,,,,,,,,,,,0.9,13.74,"Travis Diener, IND",6.6,170,6.4,.555,13.1,29.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,13.6,16.8,2.3,66,32.0,,,,,,,,,,,,,,,4.6,13.66,"Kenyon Martin, DEN",10.9,171,10.7,.523,16.2,68.2
23,5.6,17.3,1.7,46,24.8,,,,,,,,,,,,,,,8.4,13.63,"Nenad Krstic, OKC",12.8,172,8.7,.504,17.0,51.7
24,9.1,19.0,1.4,66,19.9,,,,,,,,,,,,,,,9.3,13.63,"Ryan Anderson, NJ",14.1,,11.0,.532,16.7,41.7
25,25.9,7.6,2.9,77,26.9,,,,,,,,,,,,,,,1.4,13.63,"Keyon Dooling, NJ",4.5,,10.1,.562,16.9,87.5
26,8.6,17.2,0.9,62,14.7,,,,,,,,,,,,,,,13.1,13.57,"Amir Johnson, DET",15.1,175,14.3,.608,10.1,28.2
27,8.5,10.9,1.7,71,16.4,,,,,,,,,,,,,,,1.8,13.52,"Steve Novak, LAC",6.2,176,4.9,.606,15.2,52.3
28,13.0,12.4,1.7,68,17.0,,,,,,,,,,,,,,,8.7,13.51,"Jared Dudley, PHX/CHA",10.6,177,10.0,.562,14.2,51.9
29,14.7,11.0,2.2,55,26.9,,,,,,,,,,,,,,,1.2,13.45,"Larry Hughes, CHI/NY",6.0,178,8.8,.515,19.8,65.0
30,5.1,19.2,2.0,45,32.1,,,,,,,,,,,,,,,13.7,13.44,"Tyson Chandler, NO",16.4,179,16.1,.581,12.1,61.2
31,27.7,10.0,1.9,79,20.3,,,,,,,,,,,,,,,2.6,13.41,"J.J. Barea, DAL",6.4,180,10.8,.516,19.9,57.6
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,9.9,18.7,1.4,62,16.0,,,,,,,,,,,,,,,12.3,13.38,"Josh Boone, NJ",15.4,181,9.9,.513,12.0,41.3
34,8.5,20.0,1.0,62,16.9,,,,,,,,,,,,,,,10.2,13.37,"Chris Wilcox, NY/OKC",15.0,182,13.5,.518,17.3,29.3
35,7.2,15.3,1.0,76,13.7,,,,,,,,,,,,,,,14.9,13.36,"Lou Amundson, PHX",15.1,183,14.5,.530,13.5,29.0
36,14.7,17.5,2.9,80,25.9,,,,,,,,,,,,,,,3.3,13.35,"Jamario Moon, MIA/TOR",10.4,184,6.6,.567,10.9,88.1
37,30.6,8.8,3.1,82,32.0,,,,,,,,,,,,,,,1.7,13.35,"Mario Chalmers, MIA",5.2,,12.5,.548,16.3,92.1
38,11.9,21.4,3.0,76,29.6,,,,,,,,,,,,,,,11.5,13.29,"Kendrick Perkins, BOS",16.7,186,20.4,.591,13.4,90.5
39,2.9,28.9,2.7,82,24.8,,,,,,,,,,,,,,,12.5,13.22,"Samuel Dalembert, PHI",20.6,187,18.8,.535,12.2,79.6
40,7.3,14.5,2.5,82,22.2,,,,,,,,,,,,,,,6.0,13.20,"Linas Kleiza, DEN",10.4,188,9.3,.552,17.9,73.6
41,9.2,7.8,2.4,82,22.4,,,,,,,,,,,,,,,1.9,13.12,"Nick Young, WSH",4.8,189,9.0,.530,21.2,71.8
42,9.6,21.2,2.0,75,34.1,,,,,,,,,,,,,,,7.8,13.10,"Udonis Haslem, MIA",14.4,190,9.3,.553,13.2,61.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,22.7,9.5,3.1,82,33.1,,,,,,,,,,,,,,,1.8,13.10,"Jarrett Jack, IND",5.6,,12.3,.554,17.7,93.4
45,12.7,20.9,2.8,77,29.3,,,,,,,,,,,,,,,7.6,13.07,"Spencer Hawes, SAC",14.2,192,13.7,.509,18.4,83.2
46,10.0,9.7,1.4,58,19.0,,,,,,,,,,,,,,,2.2,13.03,"Rashad McCants, MIN/SAC",5.8,193,9.4,.504,24.1,41.6
47,20.5,17.8,2.2,74,24.7,,,,,,,,,,,,,,,12.8,13.00,"Jeff Foster, IND",15.3,194,13.9,.542,11.4,65.5
48,27.5,8.4,0.9,66,14.6,,,,,,,,,,,,,,,1.0,12.96,"Chris Quinn, MIA",4.7,195,6.9,.539,16.6,28.2
49,13.9,10.7,1.1,46,19.3,,,,,,,,,,,,,,,3.2,12.96,"Tony Allen, BOS",7.1,,16.2,.541,19.7,32.5
50,30.9,11.3,2.0,72,28.2,,,,,,,,,,,,,,,1.8,12.95,"Luke Ridnour, MIL",6.3,197,10.8,.500,18.2,59.2
51,19.5,7.0,1.9,80,25.0,,,,,,,,,,,,,,,2.0,12.95,"Aaron Brooks, HOU",4.6,,10.2,.521,21.6,58.2
52,11.7,14.7,3.3,82,33.4,,,,,,,,,,,,,,,3.5,12.93,"Wilson Chandler, NY",8.9,199,9.5,.515,18.7,99.3
53,14.6,11.8,1.8,79,18.4,,,,,,,,,,,,,,,7.1,12.92,"Nicolas Batum, POR",9.4,200,9.8,.555,13.3,52.5
0,12.0,11.0,2.0,54,31.5,,,,,,,,,,,,,,,5.1,12.88,"Marquis Daniels, IND",8.0,201,9.9,.491,19.6,60.5
1,7.2,11.0,2.9,71,37.4,,,,,,,,,,,,,,,5.2,12.67,"Al Thornton, LAC",8.0,202,9.1,.502,20.3,85.8
2,12.9,16.6,0.8,54,14.3,,,,,,,,,,,,,,,7.2,12.66,"Julian Wright, NO",11.9,203,12.9,.479,16.5,24.9
3,19.4,10.0,1.4,80,16.2,,,,,,,,,,,,,,,1.7,12.65,"Sasha Vujacic, LAL",5.9,204,6.0,.531,15.2,41.5
4,19.7,18.5,2.2,77,27.0,,,,,,,,,,,,,,,4.6,12.60,"Matt Barnes, PHX",11.8,205,12.1,.537,17.2,65.1
5,3.2,18.4,0.4,62,11.4,,,,,,,,,,,,,,,9.1,12.59,"JJ Hickson, CLE",13.9,206,16.2,.548,15.9,11.5
6,8.4,12.7,2.1,61,34.2,,,,,,,,,,,,,,,2.6,12.54,"Peja Stojakovic, NO",7.6,207,5.7,.531,16.8,63.6
7,29.8,8.5,0.5,53,13.4,,,,,,,,,,,,,,,2.0,12.53,"Will Solomon, SAC/TOR",5.3,208,12.1,.506,17.8,16.2
8,10.3,13.3,2.2,82,31.9,,,,,,,,,,,,,,,4.6,12.51,"Ryan Gomes, MIN",8.8,209,9.7,.518,18.8,66.8
9,37.2,9.0,0.9,80,15.3,,,,,,,,,,,,,,,4.3,12.51,"Sergio Rodriguez, POR",6.6,,15.5,.491,19.9,27.6
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,19.4,12.5,1.4,71,20.9,,,,,,,,,,,,,,,3.3,12.40,"Bobby Jackson, SAC",7.9,211,8.9,.502,16.9,42.2
12,8.5,13.1,0.6,63,11.0,,,,,,,,,,,,,,,8.1,12.37,"Matt Harpring, UTAH",10.6,212,8.8,.508,17.7,19.3
13,11.4,17.4,1.9,82,25.8,,,,,,,,,,,,,,,10.1,12.35,"Luc Mbah a Moute, MIL",13.6,213,13.1,.516,13.2,58.3
14,27.1,9.0,1.5,73,31.1,,,,,,,,,,,,,,,2.4,12.35,"Beno Udrih, SAC",5.7,,12.5,.525,17.7,45.6
15,10.8,0.0,0.5,64,19.5,,,,,,,,,,,,,,,0.0,12.27,"Tim Thomas, CHI/LAC/NY",0.0,215,11.1,.555,17.5,14.3
16,36.3,7.8,1.8,79,36.8,,,,,,,,,,,,,,,1.6,12.27,"Chris Duhon, NY",4.6,,14.2,.569,15.5,54.9
17,11.0,21.0,0.8,67,14.0,,,,,,,,,,,,,,,11.4,12.24,"Dan Gadzuric, MIL",16.0,217,11.6,.495,13.8,23.1
18,10.2,17.8,1.4,76,26.2,,,,,,,,,,,,,,,3.1,12.22,"Andres Nocioni, CHI/SAC",10.5,218,11.3,.555,18.3,42.1
19,18.2,7.4,0.5,44,13.3,,,,,,,,,,,,,,,2.8,12.22,"Chris Douglas-Roberts, NJ",5.1,,10.8,.531,17.5,15.0
20,16.8,19.7,0.4,56,23.5,,,,,,,,,,,,,,,12.8,12.18,"Ben Wallace, CLE",16.4,220,13.0,.450,7.3,13.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,16.3,14.2,1.6,78,24.0,,,,,,,,,,,,,,,2.2,12.18,"Kyle Korver, UTAH",8.2,,10.7,.572,15.8,47.0
23,14.1,14.2,1.3,74,20.6,,,,,,,,,,,,,,,3.5,12.18,"Wally Szczerbiak, CLE",9.0,,9.5,.581,14.2,38.3
24,5.0,9.1,1.0,67,17.9,,,,,,,,,,,,,,,3.4,12.16,"Rodney Carney, MIN",6.1,223,8.3,.532,16.8,29.7
25,19.7,15.0,1.2,66,22.0,,,,,,,,,,,,,,,4.3,12.16,"Thabo Sefolosha, CHI/OKC",9.6,,11.3,.500,13.5,36.0
26,22.4,12.0,2.2,80,33.0,,,,,,,,,,,,,,,2.0,12.16,"Anthony Parker, TOR",7.1,,9.5,.524,15.4,65.3
27,34.1,8.5,0.6,74,13.8,,,,,,,,,,,,,,,0.6,12.15,"Antonio Daniels, NO/WSH",4.5,226,11.9,.536,17.8,17.6
28,24.2,7.5,1.4,82,29.8,,,,,,,,,,,,,,,1.2,12.15,"Derek Fisher, LAL",4.4,,6.7,.546,14.4,41.8
29,8.1,15.6,0.2,63,10.7,,,,,,,,,,,,,,,9.1,12.08,"Solomon Jones, ATL",12.3,228,14.6,.655,10.6,5.8
30,14.8,14.3,1.3,71,24.4,,,,,,,,,,,,,,,4.9,12.06,"Bobby Simmons, NJ",9.5,229,10.0,.596,13.2,40.3
31,7.1,14.9,1.1,78,19.8,,,,,,,,,,,,,,,7.3,11.99,"Joey Graham, TOR",11.1,230,11.0,.542,16.6,34.4
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,7.1,17.0,0.8,77,15.6,,,,,,,,,,,,,,,8.9,11.98,"Tony Battie, ORL",13.0,231,10.5,.518,13.8,24.7
34,15.1,11.1,1.8,82,30.4,,,,,,,,,,,,,,,0.8,11.93,"Roger Mason Jr., SA",6.0,232,8.7,.554,17.2,53.4
35,18.1,7.5,0.6,42,21.0,,,,,,,,,,,,,,,1.2,11.86,"Marco Belinelli, GS",4.4,233,12.1,.547,18.1,17.9
36,13.9,9.0,1.1,72,22.5,,,,,,,,,,,,,,,3.3,11.83,"C.J. Miles, UTAH",6.1,234,8.3,.546,17.0,32.2
37,7.6,10.2,1.7,82,31.9,,,,,,,,,,,,,,,2.3,11.82,"Rasual Butler, NO",6.3,235,6.0,.541,15.0,51.3
38,10.9,10.9,0.8,54,24.6,,,,,,,,,,,,,,,3.8,11.69,"Mickael Pietrus, ORL",7.5,236,9.4,.538,16.5,23.5
39,3.9,12.1,0.3,60,10.2,,,,,,,,,,,,,,,10.3,11.64,"Robin Lopez, PHX",11.2,237,13.8,.566,12.3,9.5
40,12.9,14.8,1.1,72,26.3,,,,,,,,,,,,,,,4.0,11.62,"Quentin Richardson, NY",9.2,238,8.1,.510,16.7,31.5
41,21.0,11.9,0.4,77,16.5,,,,,,,,,,,,,,,2.9,11.61,"George Hill, SA",7.4,239,11.5,.502,18.2,11.6
42,10.5,24.0,0.5,58,17.2,,,,,,,,,,,,,,,10.7,11.57,"Kwame Brown, DET",17.2,240,16.4,.546,12.0,14.5
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,16.5,21.7,0.3,56,12.8,,,,,,,,,,,,,,,13.5,11.49,"Aaron Gray, CHI",17.6,241,14.3,.508,13.6,9.5
45,12.8,12.3,1.1,81,28.8,,,,,,,,,,,,,,,1.3,11.45,"Michael Finley, SA",6.9,242,6.8,.547,14.5,33.1
46,8.6,15.1,0.2,59,10.7,,,,,,,,,,,,,,,5.2,11.40,"Walter Herrmann Heinrich, DET",10.1,243,6.6,.514,16.3,5.6
47,7.8,20.3,-0.1,76,19.3,,,,,,,,,,,,,,,8.9,11.35,"Darrell Arthur, MEM",14.5,244,8.5,.456,14.6,-3.2
48,30.6,12.0,0.5,65,17.9,,,,,,,,,,,,,,,5.4,11.32,"Luke Walton, LAL",8.7,245,11.9,.491,15.3,14.3
49,8.8,17.1,0.2,46,12.6,,,,,,,,,,,,,,,9.4,11.22,"Theo Ratliff, PHI",13.2,246,13.7,.560,6.8,5.3
50,17.2,6.4,0.6,81,22.6,,,,,,,,,,,,,,,1.9,11.16,"Willie Green, PHI",4.1,247,7.0,.493,18.1,18.0
51,8.8,9.9,0.6,80,23.0,,,,,,,,,,,,,,,5.6,11.11,"Maurice Evans, ATL",7.7,248,7.0,.558,12.8,16.8
52,12.1,14.3,0.4,78,18.5,,,,,,,,,,,,,,,3.7,11.01,"Vladimir Radmanovic, LAL/CHA",9.1,249,14.6,.549,14.4,10.9
53,8.8,22.0,-0.4,61,23.3,,,,,,,,,,,,,,,5.5,10.98,"Yi Jianlian, NJ",13.7,250,10.2,.474,18.5,-11.0
0,38.8,10.4,-0.1,78,22.9,,,,,,,,,,,,,,,2.7,10.86,"Anthony Carter, DEN",6.7,251,16.5,.490,15.1,-3.8
1,27.3,5.5,-0.2,75,27.9,,,,,,,,,,,,,,,1.7,10.86,"Sebastian Telfair, MIN",3.5,,11.6,.481,19.6,-4.5
2,10.9,18.3,0.4,75,28.5,,,,,,,,,,,,,,,2.2,10.85,"James Posey, NO",10.2,253,10.5,.568,13.6,11.2
3,7.7,15.8,0.3,74,24.8,,,,,,,,,,,,,,,1.7,10.85,"Jarvis Hayes, NJ",8.7,,7.0,.537,14.8,9.5
4,30.1,18.4,-0.7,79,26.2,,,,,,,,,,,,,,,6.2,10.79,"Dominic McGuire, WSH",12.1,255,14.0,.483,10.3,-22.1
5,12.3,9.1,0.3,77,25.2,,,,,,,,,,,,,,,1.1,10.78,"Courtney Lee, ORL",5.2,256,9.3,.556,14.0,8.2
6,10.3,12.8,-0.6,76,21.5,,,,,,,,,,,,,,,9.4,10.77,"Glen Davis, BOS",11.2,257,10.6,.502,15.4,-17.9
7,14.8,10.4,0.3,67,34.6,,,,,,,,,,,,,,,2.2,10.74,"Raja Bell, PHX/CHA",6.4,258,9.0,.548,11.5,8.3
8,7.2,16.6,0.1,43,12.0,,,,,,,,,,,,,,,3.1,10.73,"Morris Peterson, NO",9.9,259,6.7,.499,17.2,1.8
9,7.3,12.6,0.1,70,15.6,,,,,,,,,,,,,,,9.0,10.70,"Hilton Armstrong, NO",10.8,260,20.1,.585,14.5,1.7
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,24.1,12.9,0.2,60,33.9,,,,,,,,,,,,,,,3.1,10.68,"Shane Battier, HOU",8.2,261,8.6,.568,9.6,5.5
12,30.7,10.9,-0.1,55,10.2,,,,,,,,,,,,,,,1.3,10.68,"Acie Law, ATL",6.1,,10.3,.490,16.3,-2.7
13,9.1,18.5,-0.2,51,16.5,,,,,,,,,,,,,,,9.6,10.67,"Brian Skinner, LAC",13.9,263,14.5,.474,13.1,-6.7
14,10.4,23.8,0.0,55,12.9,,,,,,,,,,,,,,,13.7,10.63,"Jamaal Magloire, MIA",18.7,264,15.1,.505,11.3,0.3
15,27.3,13.4,-0.0,54,12.5,,,,,,,,,,,,,,,11.6,10.59,"Fabricio Oberto, SA",12.5,265,17.6,.595,10.9,-0.1
16,7.4,23.9,-0.6,79,14.4,,,,,,,,,,,,,,,14.1,10.42,"Reggie Evans, PHI",19.0,266,19.7,.514,11.9,-18.4
17,31.0,8.2,-0.1,52,28.8,,,,,,,,,,,,,,,1.7,10.41,"Fred Jones, LAC",4.9,267,10.9,.536,12.8,-2.0
18,26.9,11.2,-0.3,63,18.6,,,,,,,,,,,,,,,5.6,10.41,"Javaris Crittenton, WSH/MEM",8.3,,14.7,.487,15.4,-10.4
19,23.7,9.2,-0.2,44,11.8,,,,,,,,,,,,,,,1.3,10.36,"Tyronn Lue, MIL/ORL",5.2,269,9.1,.537,16.4,-5.0
20,28.6,8.8,-0.5,80,18.5,,,,,,,,,,,,,,,2.3,10.34,"Anthony Johnson, ORL",5.6,270,11.7,.505,15.2,-14.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,9.1,11.2,-0.2,75,24.4,,,,,,,,,,,,,,,1.2,10.30,"Daequan Cook, MIA",6.2,271,5.4,.512,16.4,-5.4
23,12.0,16.3,-0.2,59,16.6,,,,,,,,,,,,,,,11.6,10.29,"Francisco Elson, MIL",13.8,272,18.0,.537,9.9,-4.5
24,11.2,12.3,-0.1,59,12.1,,,,,,,,,,,,,,,6.9,10.19,"Joe Alexander, MIL",9.5,273,13.8,.494,19.2,-3.3
25,22.9,9.9,-0.2,56,20.8,,,,,,,,,,,,,,,3.0,10.19,"Kyle Weaver, OKC",6.4,,15.6,.551,12.6,-5.5
26,17.4,7.9,-0.8,75,23.9,,,,,,,,,,,,,,,2.1,10.10,"Daniel Gibson, CLE",5.1,275,8.0,.519,15.4,-24.2
27,22.0,10.0,-0.3,51,15.1,,,,,,,,,,,,,,,3.2,10.10,"Mike Taylor, LAC",6.5,,15.2,.477,21.2,-10.4
28,7.1,16.7,-0.5,63,11.8,,,,,,,,,,,,,,,6.7,10.09,"Channing Frye, POR",11.6,277,8.6,.465,18.1,-15.7
29,15.6,10.0,-0.3,64,17.4,,,,,,,,,,,,,,,0.8,9.96,"JJ Redick, ORL",5.5,278,11.6,.562,15.0,-9.0
30,34.1,8.9,-0.4,50,17.0,,,,,,,,,,,,,,,1.7,9.94,"Kevin Ollie, MIN",5.2,279,9.9,.525,12.5,-13.4
31,22.5,8.9,-0.6,65,18.3,,,,,,,,,,,,,,,2.1,9.93,"Jordan Farmar, LAL",5.5,280,12.6,.466,19.0,-19.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.0,16.7,-0.5,60,11.7,,,,,,,,,,,,,,,11.6,9.91,"Josh Powell, LAL",14.1,281,15.0,.479,17.7,-13.6
34,19.2,7.1,-0.6,70,25.5,,,,,,,,,,,,,,,2.0,9.85,"Charlie Bell, MIL",4.4,282,9.7,.525,15.2,-17.4
35,27.2,6.3,-0.5,72,12.4,,,,,,,,,,,,,,,3.6,9.84,"Roko-Leni Ukic, TOR",4.9,283,10.7,.430,20.7,-15.4
36,25.4,10.8,-0.4,55,13.2,,,,,,,,,,,,,,,5.5,9.83,"Goran Dragic, PHX",8.3,284,16.7,.487,19.1,-12.7
37,23.8,7.9,-1.0,61,27.0,,,,,,,,,,,,,,,1.7,9.72,"Mike James, NO/WSH",4.7,285,11.1,.483,17.8,-31.5
38,11.6,12.2,-0.3,63,13.8,,,,,,,,,,,,,,,4.3,9.71,"Devin Brown, NO",8.3,286,11.6,.459,20.6,-10.2
39,11.8,18.2,-0.5,75,13.8,,,,,,,,,,,,,,,13.3,9.71,"DeSagana Diop, DAL/CHA",15.8,,14.4,.425,7.6,-13.8
40,14.1,15.4,-0.5,65,19.6,,,,,,,,,,,,,,,2.8,9.71,"Keith Bogans, MIL/ORL",9.1,,9.0,.521,16.0,-15.1
41,13.5,18.1,-0.5,67,15.4,,,,,,,,,,,,,,,3.3,9.57,"Ime Udoka, SA",10.8,289,9.5,.470,14.6,-14.4
42,40.2,9.5,-0.7,74,12.7,,,,,,,,,,,,,,,1.7,9.56,"Brevin Knight, UTAH",5.6,290,13.9,.414,14.6,-20.2
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,37.4,9.7,-1.3,68,26.1,,,,,,,,,,,,,,,2.3,9.55,"Earl Watson, OKC",5.9,291,14.9,.448,17.3,-38.4
45,25.4,10.1,-0.6,48,18.5,,,,,,,,,,,,,,,3.9,9.54,"Mardy Collins, LAC/NY",6.9,292,13.3,.470,16.0,-19.4
46,17.5,8.9,-1.3,56,23.4,,,,,,,,,,,,,,,10.4,9.47,"Jared Jeffries, NY",9.7,293,14.2,.473,11.7,-39.7
47,13.1,12.4,-0.6,65,16.1,,,,,,,,,,,,,,,10.1,9.35,"Joel Anthony, MIA",11.2,294,19.9,.521,7.3,-19.5
48,25.6,8.7,-0.5,50,16.3,,,,,,,,,,,,,,,1.1,9.33,"Juan Dixon, WSH",4.8,295,15.2,.478,18.9,-14.3
49,25.4,10.1,-0.5,56,15.3,,,,,,,,,,,,,,,2.4,9.28,"Brent Barry, HOU",6.4,296,15.6,.575,12.1,-15.6
50,14.2,8.7,-1.0,79,18.1,,,,,,,,,,,,,,,4.9,9.07,"Dahntay Jones, DEN",6.8,297,12.4,.533,13.5,-30.4
51,8.9,12.3,-1.3,75,24.0,,,,,,,,,,,,,,,2.1,9.06,"Brandon Rush, IND",7.1,298,10.1,.505,14.8,-38.8
52,13.2,8.7,-1.4,80,22.9,,,,,,,,,,,,,,,1.7,8.97,"Jason Kapono, TOR",5.2,299,8.8,.525,15.8,-41.9
53,10.5,10.1,-1.0,74,16.7,,,,,,,,,,,,,,,2.8,8.95,"Arron Afflalo, DET",6.4,300,10.3,.548,13.3,-28.5
0,15.9,17.7,-1.6,70,17.2,,,,,,,,,,,,,,,7.6,8.90,"Mikki Moore, BOS/SAC",12.7,301,14.4,.593,10.9,-46.7
1,20.9,4.8,-1.0,68,13.7,,,,,,,,,,,,,,,1.7,8.89,"Bobby Brown, MIN/SAC",3.3,302,11.3,.476,22.3,-29.3
2,6.0,18.0,-1.1,60,14.0,,,,,,,,,,,,,,,9.0,8.82,"Sean Marks, NO",13.5,303,15.0,.521,11.2,-33.6
3,17.2,10.4,-1.0,66,16.0,,,,,,,,,,,,,,,3.6,8.65,"Sasha Pavlovic, CLE",7.2,304,11.5,.510,14.5,-29.1
4,12.8,7.7,-1.4,65,23.9,,,,,,,,,,,,,,,2.3,8.63,"Antoine Wright, DAL",5.0,305,8.9,.501,14.3,-43.3
5,27.6,9.2,-0.9,52,14.2,,,,,,,,,,,,,,,1.9,8.54,"Ronnie Price, UTAH",5.6,306,15.6,.465,17.1,-27.1
6,9.1,12.2,-0.7,52,13.2,,,,,,,,,,,,,,,3.4,8.51,"Stephen Graham, IND",7.7,307,12.5,.498,18.9,-20.3
7,10.3,9.6,-0.6,40,15.8,,,,,,,,,,,,,,,2.3,8.43,"James Jones, MIA",5.9,308,6.2,.520,11.7,-19.5
8,12.0,9.2,-0.7,41,15.5,,,,,,,,,,,,,,,3.6,8.34,"Damien Wilkins, OKC",6.3,309,12.0,.467,17.4,-20.5
9,21.2,9.4,-0.9,53,12.4,,,,,,,,,,,,,,,1.5,8.28,"Jerryd Bayless, POR",5.4,310,15.2,.487,20.4,-26.6
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,6.9,24.0,-0.7,49,11.4,,,,,,,,,,,,,,,8.7,8.18,"Johan Petro, DEN/OKC",16.3,311,12.0,.429,15.3,-20.2
12,24.6,13.8,-1.5,64,14.2,,,,,,,,,,,,,,,4.8,8.13,"Brian Cardinal, MIN",9.1,312,15.6,.515,11.3,-45.8
13,22.3,23.0,-1.6,71,12.1,,,,,,,,,,,,,,,10.5,7.79,"Chuck Hayes, HOU",17.0,313,13.3,.375,7.6,-47.5
14,14.7,8.0,-1.4,71,12.1,,,,,,,,,,,,,,,2.6,7.67,"Royal Ivey, PHI",5.3,314,7.9,.465,12.5,-42.8
15,11.8,9.9,-1.0,39,12.9,,,,,,,,,,,,,,,1.8,7.40,"Brian Scalabrine, BOS",6.0,315,7.9,.558,11.3,-30.8
16,14.9,14.5,-1.2,49,11.8,,,,,,,,,,,,,,,6.8,7.33,"Malik Allen, MIL",10.5,316,8.5,.435,14.4,-36.1
17,25.9,8.7,-1.0,53,11.4,,,,,,,,,,,,,,,4.6,7.29,"Marko Jaric, MEM",6.6,317,17.1,.417,15.9,-29.0
18,18.0,10.6,-1.8,53,20.6,,,,,,,,,,,,,,,5.4,7.23,"Trenton Hassell, NJ",7.9,318,10.6,.480,9.3,-53.4
19,21.5,7.7,-1.3,36,21.8,,,,,,,,,,,,,,,1.3,7.17,"Ricky Davis, LAC",4.4,319,10.2,.445,16.6,-39.0
20,10.8,12.8,-1.8,39,27.3,,,,,,,,,,,,,,,4.4,7.12,"Desmond Mason, OKC",8.5,320,13.2,.456,14.5,-53.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,8.2,8.5,-1.2,43,16.5,,,,,,,,,,,,,,,4.1,7.02,"Devean George, DAL",6.3,321,9.3,.485,9.8,-36.8
23,13.0,10.4,-2.1,68,17.1,,,,,,,,,,,,,,,3.0,6.92,"Quinton Ross, MEM",6.6,322,10.0,.478,11.5,-62.3
24,25.3,8.9,-1.6,32,27.7,,,,,,,,,,,,,,,1.4,6.91,"DeShawn Stevenson, WSH",5.0,323,8.3,.410,14.7,-47.5
25,10.1,7.9,-1.7,63,13.5,,,,,,,,,,,,,,,3.6,6.40,"Yakhouba Diawara, MIA",5.8,324,6.0,.473,12.0,-52.1
26,21.5,13.9,-1.8,63,13.9,,,,,,,,,,,,,,,4.4,6.34,"Greg Buckner, MEM",9.1,325,14.3,.456,10.5,-54.5
27,13.4,10.7,-1.7,52,13.7,,,,,,,,,,,,,,,3.1,5.69,"Adam Morrison, LAL/CHA",6.9,326,10.5,.448,14.9,-51.0
28,11.2,12.2,-1.5,55,11.2,,,,,,,,,,,,,,,1.4,5.57,"Matt Carroll, DAL/CHA",6.8,327,13.6,.451,12.4,-45.3
29,15.2,10.1,-3.8,80,18.9,,,,,,,,,,,,,,,1.3,5.37,"Bruce Bowen, SA",5.7,328,9.5,.539,6.5,-115.4
30,9.4,10.9,-1.9,55,13.2,,,,,,,,,,,,,,,3.0,5.18,"Donte Greene, SAC",6.9,329,11.6,.416,16.0,-57.5
