,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
20,12.2,0.0,0.0,53,32.4,,,,,,,,,,,,,,,0.0,0.00,"Ron Mercer, CHI/IND",0.0,,8.4,.439,0.0,0.0
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,3.3,0.0,0.0,74,22.4,,,,,,,,,,,,,,,0.0,0.00,"Chris Mihm, CLE",0.0,,13.4,.470,0.0,0.0
23,16.8,0.0,0.0,82,27.2,,,,,,,,,,,,,,,0.0,0.00,"Darius Miles, LAC",0.0,,14.6,.516,0.0,0.0
24,17.7,0.0,0.0,79,36.6,,,,,,,,,,,,,,,0.0,0.00,"Reggie Miller, IND",0.0,,8.4,.617,0.0,0.0
25,13.0,0.0,0.0,76,29.8,,,,,,,,,,,,,,,0.0,0.00,"Brad Miller, CHI/IND",0.0,,9.8,.572,0.0,0.0
26,37.2,0.0,0.0,81,37.3,,,,,,,,,,,,,,,0.0,0.00,"Andre Miller, CLE",0.0,,10.3,.538,0.0,0.0
27,16.7,0.0,0.0,63,33.7,,,,,,,,,,,,,,,0.0,0.00,"Mike Miller, ORL",0.0,,9.1,.542,0.0,0.0
28,12.0,0.0,0.0,66,18.7,,,,,,,,,,,,,,,0.0,0.00,"Chris Mills, GS",0.0,,9.3,.516,0.0,0.0
29,14.1,0.0,0.0,74,9.8,,,,,,,,,,,,,,,0.0,0.00,"Sam Mitchell, MIN",0.0,,8.1,.491,0.0,0.0
30,10.0,0.0,0.0,74,42.1,,,,,,,,,,,,,,,0.0,0.00,"Cuttino Mobley, HOU",0.0,,9.7,.537,0.0,0.0
31,3.4,0.0,0.0,82,26.4,,,,,,,,,,,,,,,0.0,0.00,"Nazr Mohammed, ATL",0.0,,12.3,.490,0.0,0.0
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.6,0.0,0.0,49,13.4,,,,,,,,,,,,,,,0.0,0.00,"Eric Montross, TOR",0.0,,13.4,.398,0.0,0.0
34,9.3,0.0,0.0,82,16.7,,,,,,,,,,,,,,,0.0,0.00,"Hanno Mottola, ATL",0.0,,13.0,.474,0.0,0.0
35,6.6,0.0,0.0,75,32.7,,,,,,,,,,,,,,,0.0,0.00,"Alonzo Mourning, MIA",0.0,,13.7,.558,0.0,0.0
36,11.2,0.0,0.0,71,32.6,,,,,,,,,,,,,,,0.0,0.00,"Lamond Murray, CLE",0.0,,10.1,.534,0.0,0.0
37,8.0,0.0,0.0,80,36.3,,,,,,,,,,,,,,,0.0,0.00,"Dikembe Mutombo, PHI",0.0,,15.0,.574,0.0,0.0
38,9.2,0.0,0.0,79,24.2,,,,,,,,,,,,,,,0.0,0.00,"Lee Nailon, CHA",0.0,,9.4,.513,0.0,0.0
39,8.6,0.0,0.0,62,21.9,,,,,,,,,,,,,,,0.0,0.00,"Eduardo Najera, DAL",0.0,,9.0,.548,0.0,0.0
40,30.5,0.0,0.0,82,34.6,,,,,,,,,,,,,,,0.0,0.00,"Steve Nash, DAL",0.0,,11.0,.602,0.0,0.0
41,15.1,0.0,0.0,70,21.4,,,,,,,,,,,,,,,0.0,0.00,"Tyrone Nesby, WSH",0.0,,8.1,.480,0.0,0.0
42,8.7,0.0,0.0,82,27.0,,,,,,,,,,,,,,,0.0,0.00,"Rasho Nesterovic, MIN",0.0,,11.0,.499,0.0,0.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,11.4,0.0,0.0,42,30.3,,,,,,,,,,,,,,,0.0,0.00,"Ira Newble, ATL",0.0,,12.4,.560,0.0,0.0
45,6.7,0.0,0.0,47,15.4,,,,,,,,,,,,,,,0.0,0.00,"Johnny Newman, DAL",0.0,,10.1,.571,0.0,0.0
46,31.9,0.0,0.0,82,27.4,,,,,,,,,,,,,,,0.0,0.00,"Moochie Norris, HOU",0.0,,12.3,.471,0.0,0.0
47,10.2,0.0,0.0,76,38.0,,,,,,,,,,,,,,,0.0,0.00,"Dirk Nowitzki, DAL",0.0,,8.0,.599,0.0,0.0
48,10.4,0.0,0.0,67,36.1,,,,,,,,,,,,,,,0.0,0.00,"Shaquille O'Neal, LAL",0.0,,8.9,.590,0.0,0.0
49,7.3,0.0,0.0,72,37.6,,,,,,,,,,,,,,,0.0,0.00,"Jermaine O'Neal, IND",0.0,,10.8,.521,0.0,0.0
50,23.9,0.0,0.0,57,24.3,,,,,,,,,,,,,,,0.0,0.00,"Charles Oakley, CHI",0.0,,18.3,.392,0.0,0.0
51,25.6,0.0,0.0,29,34.4,,,,,,,,,,,,,,,0.0,0.00,"Lamar Odom, LAC",0.0,,14.5,.473,0.0,0.0
52,10.7,0.0,0.0,61,22.6,,,,,,,,,,,,,,,0.0,0.00,"Hakeem Olajuwon, TOR",0.0,,15.8,.478,0.0,0.0
53,34.2,0.0,0.0,81,21.3,,,,,,,,,,,,,,,0.0,0.00,"Kevin Ollie, CHI/IND",0.0,,12.5,.510,0.0,0.0
0,7.3,0.0,0.0,80,32.1,,,,,,,,,,,,,,,0.0,0.00,"Michael Olowokandi, LAC",0.0,,14.2,.457,0.0,0.0
1,13.9,0.0,0.0,74,15.0,,,,,,,,,,,,,,,0.0,0.00,"Greg Ostertag, UTAH",0.0,,14.2,.474,0.0,0.0
2,22.4,0.0,0.0,83,23.2,,,,,,,,,,,,,,,0.0,0.00,"Bo Outlaw, ORL/PHX",0.0,,16.9,.547,0.0,0.0
3,13.9,0.0,0.0,75,17.3,,,,,,,,,,,,,,,0.0,0.00,"Scott Padgett, UTAH",0.0,,11.7,.568,0.0,0.0
4,22.5,0.0,0.0,69,11.4,,,,,,,,,,,,,,,0.0,0.00,"Milt Palacio, BOS/PHX",0.0,,10.8,.468,0.0,0.0
5,11.1,0.0,0.0,75,23.5,,,,,,,,,,,,,,,0.0,0.00,"Ruben Patterson, POR",0.0,,11.9,.567,0.0,0.0
6,27.6,0.0,0.0,82,40.3,,,,,,,,,,,,,,,0.0,0.00,"Gary Payton, SEA",0.0,,7.8,.526,0.0,0.0
7,18.4,0.0,0.0,82,25.1,,,,,,,,,,,,,,,0.0,0.00,"Anthony Peeler, MIN",0.0,,7.9,.519,0.0,0.0
8,13.9,0.0,0.0,78,35.8,,,,,,,,,,,,,,,0.0,0.00,"Wesley Person, CLE",0.0,,5.9,.589,0.0,0.0
9,14.1,0.0,0.0,63,31.6,,,,,,,,,,,,,,,0.0,0.00,"Morris Peterson, TOR",0.0,,8.0,.524,0.0,0.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,16.1,0.0,0.0,71,24.2,,,,,,,,,,,,,,,0.0,0.00,"Eric Piatkowski, LAC",0.0,,9.2,.601,0.0,0.0
12,11.0,0.0,0.0,82,40.3,,,,,,,,,,,,,,,0.0,0.00,"Paul Pierce, BOS",0.0,,10.1,.570,0.0,0.0
13,30.3,0.0,0.0,62,32.2,,,,,,,,,,,,,,,0.0,0.00,"Scottie Pippen, POR",0.0,,14.3,.497,0.0,0.0
14,9.6,0.0,0.0,80,23.5,,,,,,,,,,,,,,,0.0,0.00,"Scot Pollard, SAC",0.0,,12.3,.590,0.0,0.0
15,31.7,0.0,0.0,72,18.0,,,,,,,,,,,,,,,0.0,0.00,"Terry Porter, SA",0.0,,13.1,.558,0.0,0.0
16,15.9,0.0,0.0,73,30.7,,,,,,,,,,,,,,,0.0,0.00,"James Posey, DEN",0.0,,11.2,.474,0.0,0.0
17,6.7,0.0,0.0,79,17.0,,,,,,,,,,,,,,,0.0,0.00,"Vitaly Potapenko, BOS",0.0,,14.1,.513,0.0,0.0
18,8.6,0.0,0.0,71,15.9,,,,,,,,,,,,,,,0.0,0.00,"Joel Przybilla, MIL",0.0,,17.5,.523,0.0,0.0
19,6.6,0.0,0.0,74,15.9,,,,,,,,,,,,,,,0.0,0.00,"Zeljko Rebraca, DET",0.0,,14.7,.569,0.0,0.0
20,11.3,0.0,0.0,67,21.1,,,,,,,,,,,,,,,0.0,0.00,"Michael Redd, MIL",0.0,,7.1,.581,0.0,0.0
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,9.0,0.0,0.0,68,10.5,,,,,,,,,,,,,,,0.0,0.00,"Don Reid, ORL",0.0,,17.9,.509,0.0,0.0
23,13.2,0.0,0.0,20,30.3,,,,,,,,,,,,,,,0.0,0.00,"Glen Rice, HOU",0.0,,10.2,.477,0.0,0.0
24,10.3,0.0,0.0,81,26.6,,,,,,,,,,,,,,,0.0,0.00,"Quentin Richardson, LAC",0.0,,8.2,.534,0.0,0.0
25,15.7,0.0,0.0,64,11.1,,,,,,,,,,,,,,,0.0,0.00,"Mitch Richmond, LAL",0.0,,11.0,.488,0.0,0.0
26,13.4,0.0,0.0,80,35.7,,,,,,,,,,,,,,,0.0,0.00,"Clifford Robinson, DET",0.0,,10.0,.503,0.0,0.0
27,9.0,0.0,0.0,78,29.5,,,,,,,,,,,,,,,0.0,0.00,"David Robinson, SA",0.0,,10.0,.562,0.0,0.0
28,10.4,0.0,0.0,66,35.5,,,,,,,,,,,,,,,0.0,0.00,"Glenn Robinson, MIL",0.0,,10.8,.537,0.0,0.0
29,10.8,0.0,0.0,29,22.5,,,,,,,,,,,,,,,0.0,0.00,"Eddie Robinson, CHI",0.0,,10.6,.489,0.0,0.0
30,10.8,0.0,0.0,77,24.4,,,,,,,,,,,,,,,0.0,0.00,"Rodney Rogers, BOS/PHX",0.0,,10.4,.558,0.0,0.0
31,9.9,0.0,0.0,61,11.9,,,,,,,,,,,,,,,0.0,0.00,"Sean Rooks, LAC",0.0,,7.9,.443,0.0,0.0
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,16.4,0.0,0.0,83,38.0,,,,,,,,,,,,,,,0.0,0.00,"Jalen Rose, CHI/IND",0.0,,9.3,.528,0.0,0.0
34,6.4,0.0,0.0,82,21.0,,,,,,,,,,,,,,,0.0,0.00,"Malik Rose, SA",0.0,,14.8,.517,0.0,0.0
35,15.3,0.0,0.0,66,30.3,,,,,,,,,,,,,,,0.0,0.00,"Bryon Russell, UTAH",0.0,,12.3,.493,0.0,0.0
36,29.1,0.0,0.0,58,10.9,,,,,,,,,,,,,,,0.0,0.00,"Brian Shaw, LAL",0.0,,10.5,.458,0.0,0.0
37,6.6,0.0,0.0,65,17.0,,,,,,,,,,,,,,,0.0,0.00,"Brian Skinner, CLE",0.0,,16.4,.569,0.0,0.0
38,14.8,0.0,0.0,77,28.7,,,,,,,,,,,,,,,0.0,0.00,"Steve Smith, SA",0.0,,10.6,.588,0.0,0.0
39,9.8,0.0,0.0,72,26.7,,,,,,,,,,,,,,,0.0,0.00,"Joe Smith, MIN",0.0,,10.2,.571,0.0,0.0
40,31.7,0.0,0.0,61,36.5,,,,,,,,,,,,,,,0.0,0.00,"Eric Snow, PHI",0.0,,10.9,.510,0.0,0.0
41,14.9,0.0,0.0,81,41.1,,,,,,,,,,,,,,,0.0,0.00,"Latrell Sprewell, NY",0.0,,10.6,.501,0.0,0.0
42,18.0,0.0,0.0,76,35.3,,,,,,,,,,,,,,,0.0,0.00,"Jerry Stackhouse, DET",0.0,,11.9,.518,0.0,0.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,15.6,0.0,0.0,66,14.1,,,,,,,,,,,,,,,0.0,0.00,"John Starks, UTAH",0.0,,11.6,.442,0.0,0.0
45,4.4,0.0,0.0,67,13.2,,,,,,,,,,,,,,,0.0,0.00,"Vladimir Stepania, MIA",0.0,,14.3,.483,0.0,0.0
46,20.1,0.0,0.0,67,16.9,,,,,,,,,,,,,,,0.0,0.00,"DeShawn Stevenson, UTAH",0.0,,11.8,.412,0.0,0.0
47,14.8,0.0,0.0,50,13.3,,,,,,,,,,,,,,,0.0,0.00,"Bryant Stith, CLE",0.0,,10.6,.493,0.0,0.0
48,37.5,0.0,0.0,82,31.3,,,,,,,,,,,,,,,0.0,0.00,"John Stockton, UTAH",0.0,,11.6,.601,0.0,0.0
49,11.0,0.0,0.0,71,37.3,,,,,,,,,,,,,,,0.0,0.00,"Peja Stojakovic, SAC",0.0,,8.8,.592,0.0,0.0
50,29.8,0.0,0.0,75,37.3,,,,,,,,,,,,,,,0.0,0.00,"Damon Stoudamire, POR",0.0,,9.1,.506,0.0,0.0
51,32.5,0.0,0.0,76,30.2,,,,,,,,,,,,,,,0.0,0.00,"Rod Strickland, MIA",0.0,,11.2,.495,0.0,0.0
52,7.4,0.0,0.0,46,14.2,,,,,,,,,,,,,,,0.0,0.00,"Mark Strickland, ATL",0.0,,10.3,.466,0.0,0.0
53,22.1,0.0,0.0,79,20.8,,,,,,,,,,,,,,,0.0,0.00,"Erick Strickland, BOS",0.0,,11.3,.545,0.0,0.0
0,24.1,0.0,0.0,78,22.8,,,,,,,,,,,,,,,0.0,0.00,"Bob Sura, GS",0.0,,11.6,.530,0.0,0.0
1,5.5,0.0,0.0,68,26.5,,,,,,,,,,,,,,,0.0,0.00,"Stromile Swift, MEM",0.0,,13.3,.539,0.0,0.0
2,14.6,0.0,0.0,82,38.0,,,,,,,,,,,,,,,0.0,0.00,"Wally Szczerbiak, MIN",0.0,,10.3,.580,0.0,0.0
3,22.3,0.0,0.0,78,38.0,,,,,,,,,,,,,,,0.0,0.00,"Jason Terry, ATL",0.0,,9.1,.549,0.0,0.0
4,6.7,0.0,0.0,82,33.8,,,,,,,,,,,,,,,0.0,0.00,"Kurt Thomas, NY",0.0,,11.8,.542,0.0,0.0
5,9.9,0.0,0.0,74,26.9,,,,,,,,,,,,,,,0.0,0.00,"Tim Thomas, MIL",0.0,,11.9,.522,0.0,0.0
6,10.9,0.0,0.0,72,34.5,,,,,,,,,,,,,,,0.0,0.00,"Kenny Thomas, HOU",0.0,,11.4,.520,0.0,0.0
7,2.8,0.0,0.0,47,13.1,,,,,,,,,,,,,,,0.0,0.00,"Etan Thomas, WSH",0.0,,12.1,.553,0.0,0.0
8,11.5,0.0,0.0,61,11.1,,,,,,,,,,,,,,,0.0,0.00,"Robert Traylor, CHA",0.0,,13.9,.473,0.0,0.0
9,10.7,0.0,0.0,64,17.8,,,,,,,,,,,,,,,0.0,0.00,"Gary Trent, MIN",0.0,,10.3,.538,0.0,0.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,4.0,0.0,0.0,67,23.6,,,,,,,,,,,,,,,0.0,0.00,"Jake Tsakalidis, PHX",0.0,,13.7,.522,0.0,0.0
12,15.8,0.0,0.0,80,24.6,,,,,,,,,,,,,,,0.0,0.00,"Hedo Turkoglu, SAC",0.0,,7.8,.514,0.0,0.0
13,24.3,0.0,0.0,72,34.7,,,,,,,,,,,,,,,0.0,0.00,"Nick Van Exel, DAL/DEN",0.0,,7.9,.495,0.0,0.0
14,11.0,0.0,0.0,81,30.4,,,,,,,,,,,,,,,0.0,0.00,"Keith Van Horn, NJ",0.0,,9.8,.510,0.0,0.0
15,36.6,0.0,0.0,82,22.6,,,,,,,,,,,,,,,0.0,0.00,"Jacque Vaughn, ATL",0.0,,11.7,.547,0.0,0.0
16,5.9,0.0,0.0,59,15.3,,,,,,,,,,,,,,,0.0,0.00,"Jake Voskuhl, PHX",0.0,,15.6,.614,0.0,0.0
17,16.3,0.0,0.0,81,42.0,,,,,,,,,,,,,,,0.0,0.00,"Antoine Walker, BOS",0.0,,10.1,.490,0.0,0.0
18,11.9,0.0,0.0,69,24.0,,,,,,,,,,,,,,,0.0,0.00,"Samaki Walker, LAL",0.0,,9.8,.545,0.0,0.0
19,9.0,0.0,0.0,79,37.5,,,,,,,,,,,,,,,0.0,0.00,"Rasheed Wallace, POR",0.0,,7.7,.540,0.0,0.0
20,15.0,0.0,0.0,80,36.5,,,,,,,,,,,,,,,0.0,0.00,"Ben Wallace, DET",0.0,,9.1,.522,0.0,0.0
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,33.5,0.0,0.0,63,16.8,,,,,,,,,,,,,,,0.0,0.00,"Charlie Ward, NY",0.0,,12.4,.496,0.0,0.0
23,9.6,0.0,0.0,56,30.9,,,,,,,,,,,,,,,0.0,0.00,"Clarence Weatherspoon, NY",0.0,,7.5,.478,0.0,0.0
24,15.7,0.0,0.0,54,38.4,,,,,,,,,,,,,,,0.0,0.00,"Chris Webber, SAC",0.0,,9.6,.540,0.0,0.0
25,13.1,0.0,0.0,74,31.7,,,,,,,,,,,,,,,0.0,0.00,"Bonzi Wells, POR",0.0,,12.2,.538,0.0,0.0
26,17.5,0.0,0.0,67,37.1,,,,,,,,,,,,,,,0.0,0.00,"David Wesley, CHA",0.0,,8.8,.479,0.0,0.0
27,4.0,0.0,0.0,71,19.0,,,,,,,,,,,,,,,0.0,0.00,"Jahidi White, WSH",0.0,,15.2,.552,0.0,0.0
28,27.7,0.0,0.0,82,26.5,,,,,,,,,,,,,,,0.0,0.00,"Chris Whitney, WSH",0.0,,7.5,.568,0.0,0.0
29,4.6,0.0,0.0,41,18.0,,,,,,,,,,,,,,,0.0,0.00,"Scott Williams, DEN",0.0,,12.4,.430,0.0,0.0
30,12.8,0.0,0.0,48,23.3,,,,,,,,,,,,,,,0.0,0.00,"Walt Williams, HOU",0.0,,9.8,.538,0.0,0.0
31,11.4,0.0,0.0,82,18.9,,,,,,,,,,,,,,,0.0,0.00,"Aaron Williams, NJ",0.0,,11.7,.568,0.0,0.0
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,15.9,0.0,0.0,68,18.9,,,,,,,,,,,,,,,0.0,0.00,"Monty Williams, ORL",0.0,,14.3,.575,0.0,0.0
34,15.9,0.0,0.0,74,23.6,,,,,,,,,,,,,,,0.0,0.00,"Eric Williams, BOS",0.0,,13.9,.490,0.0,0.0
35,12.1,0.0,0.0,68,24.1,,,,,,,,,,,,,,,0.0,0.00,"Jerome Williams, TOR",0.0,,11.0,.542,0.0,0.0
36,28.4,0.0,0.0,82,35.7,,,,,,,,,,,,,,,0.0,0.00,"Alvin Williams, TOR",0.0,,9.1,.470,0.0,0.0
37,29.4,0.0,0.0,65,34.4,,,,,,,,,,,,,,,0.0,0.00,"Jason Williams, MEM",0.0,,12.1,.466,0.0,0.0
38,25.3,0.0,0.0,50,12.1,,,,,,,,,,,,,,,0.0,0.00,"Shammond Williams, SEA",0.0,,10.7,.526,0.0,0.0
39,8.0,0.0,0.0,78,21.8,,,,,,,,,,,,,,,0.0,0.00,"Corliss Williamson, DET",0.0,,11.7,.567,0.0,0.0
40,3.7,0.0,0.0,52,16.6,,,,,,,,,,,,,,,0.0,0.00,"Kevin Willis, HOU",0.0,,10.9,.489,0.0,0.0
41,6.7,0.0,0.0,43,29.1,,,,,,,,,,,,,,,0.0,0.00,"Lorenzen Wright, MEM",0.0,,11.0,.478,0.0,0.0
42,6.9,0.0,0.0,55,10.9,,,,,,,,,,,,,,,0.0,0.00,"ZhiZhi Wang, DAL",0.0,,7.8,.564,0.0,0.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,24.0,0.0,0.0,47,24.6,,,,,,,,,,,,,,,0.0,0.00,"Gilbert Arenas, GS",0.0,,13.4,.562,0.0,0.0
45,14.8,0.0,0.0,78,39.7,,,,,,,,,,,,,,,0.0,0.00,"Shane Battier, MEM",0.0,,10.6,.518,0.0,0.0
46,11.5,0.0,0.0,57,14.3,,,,,,,,,,,,,,,0.0,0.00,"Kwame Brown, WSH",0.0,,11.5,.450,0.0,0.0
47,9.7,0.0,0.0,71,19.6,,,,,,,,,,,,,,,0.0,0.00,"Tyson Chandler, CHI",0.0,,17.8,.543,0.0,0.0
48,16.1,0.0,0.0,77,18.3,,,,,,,,,,,,,,,0.0,0.00,"Jason Collins, NJ",0.0,,14.3,.500,0.0,0.0
49,10.8,0.0,0.0,70,20.6,,,,,,,,,,,,,,,0.0,0.00,"Jarron Collins, UTAH",0.0,,10.4,.532,0.0,0.0
50,13.0,0.0,0.0,82,36.7,,,,,,,,,,,,,,,0.0,0.00,"Pau Gasol, MEM",0.0,,13.0,.566,0.0,0.0
51,6.6,0.0,0.0,73,26.0,,,,,,,,,,,,,,,0.0,0.00,"Eddie Griffin, HOU",0.0,,5.8,.456,0.0,0.0
52,18.1,0.0,0.0,78,28.7,,,,,,,,,,,,,,,0.0,0.00,"Trenton Hassell, CHI",0.0,,10.6,.502,0.0,0.0
53,7.8,0.0,0.0,62,20.4,,,,,,,,,,,,,,,0.0,0.00,"Brendan Haywood, WSH",0.0,,13.5,.540,0.0,0.0
0,2.4,0.0,0.0,53,9.7,,,,,,,,,,,,,,,0.0,0.00,"Steven Hunter, ORL",0.0,,7.6,.502,0.0,0.0
1,14.7,0.0,0.0,79,24.3,,,,,,,,,,,,,,,0.0,0.00,"Richard Jefferson, NJ",0.0,,11.2,.524,0.0,0.0
2,20.9,0.0,0.0,77,24.9,,,,,,,,,,,,,,,0.0,0.00,"Joe Johnson, BOS/PHX",0.0,,8.3,.478,0.0,0.0
3,15.6,0.0,0.0,68,16.3,,,,,,,,,,,,,,,0.0,0.00,"Terence Morris, HOU",0.0,,11.0,.423,0.0,0.0
4,10.8,0.0,0.0,82,17.7,,,,,,,,,,,,,,,0.0,0.00,"Troy Murphy, GS",0.0,,13.0,.488,0.0,0.0
5,28.0,0.0,0.0,77,29.4,,,,,,,,,,,,,,,0.0,0.00,"Tony Parker, SA",0.0,,12.6,.497,0.0,0.0
6,15.0,0.0,0.0,61,20.2,,,,,,,,,,,,,,,0.0,0.00,"Vladimir Radmanovic, SEA",0.0,,13.4,.528,0.0,0.0
7,15.0,0.0,0.0,80,32.9,,,,,,,,,,,,,,,0.0,0.00,"Jason Richardson, GS",0.0,,10.1,.487,0.0,0.0
8,28.4,0.0,0.0,36,15.6,,,,,,,,,,,,,,,0.0,0.00,"Kenny Satterfield, DEN",0.0,,13.9,.431,0.0,0.0
9,17.8,0.0,0.0,62,14.1,,,,,,,,,,,,,,,0.0,0.00,"Will Solomon, MEM",0.0,,12.0,.442,0.0,0.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,36.8,0.0,0.0,80,30.5,,,,,,,,,,,,,,,0.0,0.00,"Jamaal Tinsley, IND",0.0,,15.4,.446,0.0,0.0
12,31.0,0.0,0.0,64,15.1,,,,,,,,,,,,,,,0.0,0.00,"Earl Watson, SEA",0.0,,12.6,.507,0.0,0.0
13,12.2,0.0,0.0,60,8.6,,,,,,,,,,,,,,,0.0,0.00,"Loren Woods, MIN",0.0,,20.0,.449,0.0,0.0
14,16.0,0.0,0.0,60,34.9,,,,,,,,,,,,,,,0.0,0.00,"Michael Jordan, WSH",0.0,,8.3,.468,0.0,0.0
15,13.4,0.0,0.0,60,19.0,,,,,,,,,,,,,,,0.0,0.00,"Charles Smith, SA",0.0,,9.9,.483,0.0,0.0
16,8.4,0.0,0.0,65,16.5,,,,,,,,,,,,,,,0.0,0.00,"Oscar Torres, HOU",0.0,,10.3,.502,0.0,0.0
