,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
18,7.6,30.1,1.7,48,20.2,,,,,,,,,,,,,,,12.3,14.05,"Omer Asik, HOU",21.7,,17.9,.570,12.6,49.8
19,11.3,17.9,2.1,66,25.4,,,,,,,,,,,,,,,5.5,14.04,"Marvin Williams, UTAH",11.5,169,7.7,.540,15.7,63.4
20,12.1,7.7,3.4,73,26.7,,,,,,,,,,,,,,,2.1,14.04,"Rodney Stuckey, DET",4.7,,9.9,.516,23.5,102.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,21.4,17.1,2.3,53,25.0,,,,,,,,,,,,,,,11.8,14.03,"Zaza Pachulia, MIL",14.4,171,14.5,.502,16.8,67.9
23,8.2,21.3,1.0,23,25.4,,,,,,,,,,,,,,,11.4,14.02,"Larry Sanders, MIL",16.2,172,11.2,.478,15.3,29.8
24,16.3,13.1,4.2,74,32.7,,,,,,,,,,,,,,,1.7,14.00,"JR Smith, NY",7.2,173,8.0,.527,20.6,126.4
25,8.8,9.2,2.5,76,18.8,,,,,,,,,,,,,,,2.3,13.96,"Anthony Morrow, NO",5.7,174,7.6,.570,18.0,73.6
26,14.6,14.5,4.0,73,32.1,,,,,,,,,,,,,,,5.3,13.96,"DeMarre Carroll, ATL",10.0,,8.6,.575,14.1,120.8
27,37.7,11.7,1.4,58,16.9,,,,,,,,,,,,,,,3.1,13.90,"Andre Miller, DEN/WSH",7.4,176,11.7,.534,15.5,42.5
28,14.6,13.4,2.8,68,24.3,,,,,,,,,,,,,,,1.8,13.90,"Danny Green, SA",7.8,,10.7,.580,15.5,83.7
29,33.1,10.5,3.1,68,32.0,,,,,,,,,,,,,,,1.5,13.89,"Jameer Nelson, ORL",6.0,178,11.5,.515,20.7,94.1
30,9.4,18.8,1.7,55,26.9,,,,,,,,,,,,,,,8.0,13.85,"Ersan Ilyasova, MIL",13.3,179,7.9,.486,19.9,51.9
31,13.1,22.0,1.0,31,19.5,,,,,,,,,,,,,,,9.6,13.84,"Ronny Turiaf, MIN",15.6,180,13.6,.578,10.2,29.3
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,32.7,13.8,2.7,78,30.3,,,,,,,,,,,,,,,4.0,13.82,"Josh McRoberts, CHA",8.9,181,8.1,.548,13.7,81.6
34,13.5,9.5,3.2,79,25.0,,,,,,,,,,,,,,,1.7,13.80,"Courtney Lee, BOS/MEM",5.5,182,8.6,.574,18.2,97.2
35,13.0,17.4,3.9,76,31.7,,,,,,,,,,,,,,,6.4,13.78,"Shawn Marion, DAL",11.9,183,9.9,.537,14.6,117.9
36,29.9,12.6,3.3,63,32.4,,,,,,,,,,,,,,,2.9,13.71,"Andre Iguodala, GS",7.8,184,11.4,.570,13.5,97.7
37,19.7,13.1,3.9,80,31.1,,,,,,,,,,,,,,,1.9,13.64,"Victor Oladipo, ORL",7.5,185,15.4,.514,23.3,116.5
38,15.6,10.5,4.0,67,38.7,,,,,,,,,,,,,,,3.9,13.57,"Jimmy Butler, CHI",7.2,186,9.1,.522,16.1,118.7
39,21.7,12.4,3.7,71,33.9,,,,,,,,,,,,,,,1.1,13.55,"Kyle Korver, ATL",6.8,187,10.6,.653,13.6,109.8
40,8.2,15.0,3.5,81,29.7,,,,,,,,,,,,,,,9.9,13.54,"Roy Hibbert, IND",12.5,188,13.3,.499,17.7,105.7
41,24.2,8.4,2.1,72,23.2,,,,,,,,,,,,,,,1.2,13.49,"Brian Roberts, NO",4.7,189,9.8,.529,19.9,61.9
42,14.1,11.3,2.2,78,19.7,,,,,,,,,,,,,,,2.1,13.44,"Jeremy Lamb, OKC",6.9,190,7.5,.522,18.8,67.4
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,10.0,23.4,1.3,82,17.1,,,,,,,,,,,,,,,7.2,13.42,"Luis Scola, IND",15.7,191,13.4,.505,21.9,40.2
45,12.3,19.3,0.7,64,11.6,,,,,,,,,,,,,,,7.2,13.42,"Jonas Jerebko, DET",12.9,,13.6,.577,15.5,21.2
46,25.2,10.1,2.9,76,32.0,,,,,,,,,,,,,,,2.6,13.42,"George Hill, IND",6.5,,8.8,.563,14.6,87.7
47,15.5,32.1,1.5,54,20.5,,,,,,,,,,,,,,,6.5,13.35,"Kevin Garnett, BKN",19.3,194,13.1,.467,17.5,45.5
48,3.5,27.6,1.5,77,13.9,,,,,,,,,,,,,,,11.0,13.33,"Bismack Biyombo, CHA",19.3,195,17.3,.606,8.6,43.6
49,20.7,8.5,3.5,81,30.7,,,,,,,,,,,,,,,1.6,13.31,"Randy Foye, DEN",5.0,196,10.4,.558,18.4,104.3
50,14.9,16.6,3.5,81,30.7,,,,,,,,,,,,,,,7.3,13.31,"P.J. Tucker, PHX",11.9,,10.8,.540,13.4,104.5
51,30.3,10.7,1.7,73,20.4,,,,,,,,,,,,,,,1.6,13.28,"Shelvin Mack, ATL",6.2,198,10.0,.510,19.0,50.7
52,9.7,16.6,2.0,82,28.2,,,,,,,,,,,,,,,3.6,13.26,"Channing Frye, PHX",10.1,199,8.8,.555,16.0,60.6
53,15.1,21.2,2.7,80,25.6,,,,,,,,,,,,,,,7.2,13.19,"Al-Farouq Aminu, NO",14.1,200,11.6,.516,13.6,82.2
0,8.5,13.6,3.7,82,34.2,,,,,,,,,,,,,,,2.1,13.17,"Jeff Green, BOS",7.7,201,10.1,.520,22.0,111.7
1,9.6,16.4,1.4,68,24.4,,,,,,,,,,,,,,,7.4,13.14,"Glen Davis, LAC/ORL",11.9,202,9.4,.491,14.0,40.6
2,14.4,12.9,3.2,77,32.0,,,,,,,,,,,,,,,1.4,13.13,"Gerald Henderson, CHA",7.1,203,8.2,.507,20.6,96.6
3,13.7,18.8,1.8,82,17.3,,,,,,,,,,,,,,,9.4,13.12,"Cody Zeller, CHA",14.1,204,13.0,.498,17.5,53.3
4,19.8,7.4,1.2,63,18.9,,,,,,,,,,,,,,,1.9,13.08,"C.J. Watson, IND",4.8,205,11.1,.555,15.9,37.0
5,47.1,8.8,1.3,66,19.4,,,,,,,,,,,,,,,3.2,13.02,"Pablo Prigioni, NY",5.9,206,12.4,.642,10.8,38.7
6,15.8,10.1,2.2,72,24.5,,,,,,,,,,,,,,,4.1,12.96,"Tony Wroten, PHI",7.0,207,14.9,.493,26.4,64.9
7,14.1,16.8,1.5,71,18.1,,,,,,,,,,,,,,,5.1,12.91,"Omri Casspi, HOU",11.3,208,11.5,.528,17.2,46.2
8,31.6,8.6,1.9,65,31.0,,,,,,,,,,,,,,,3.1,12.90,"Raymond Felton, NY",5.7,209,11.2,.476,18.8,57.2
9,17.4,11.4,2.2,73,26.5,,,,,,,,,,,,,,,1.6,12.83,"Ray Allen, MIA",6.7,210,10.2,.590,15.5,67.4
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,8.1,11.2,1.7,60,30.9,,,,,,,,,,,,,,,2.9,12.80,"Avery Bradley, BOS",6.9,211,9.1,.510,21.6,49.9
12,7.7,6.6,2.1,81,23.1,,,,,,,,,,,,,,,1.2,12.79,"Tim Hardaway Jr., NY",3.8,212,5.5,.554,18.0,64.1
13,27.8,10.5,1.1,58,22.6,,,,,,,,,,,,,,,2.8,12.76,"Nate Wolters, MIL",6.5,213,8.5,.486,17.1,34.3
14,10.5,17.0,1.1,60,17.0,,,,,,,,,,,,,,,3.5,12.75,"Jordan Hamilton, DEN/HOU",10.4,214,9.3,.507,17.5,34.2
15,32.8,9.2,0.6,41,15.7,,,,,,,,,,,,,,,1.8,12.73,"Beno Udrih, NY/MEM",5.4,215,13.3,.523,17.6,16.6
16,20.1,19.3,2.0,82,21.9,,,,,,,,,,,,,,,5.3,12.73,"Draymond Green, GS",12.4,,12.0,.498,14.3,59.8
17,11.7,6.2,2.9,81,32.2,,,,,,,,,,,,,,,2.6,12.71,"Corey Brewer, MIN",4.3,217,9.2,.550,15.6,86.1
18,8.2,16.2,0.5,54,14.4,,,,,,,,,,,,,,,11.6,12.71,"Jan Vesely, DEN/WSH",13.9,,14.1,.498,13.8,14.0
19,12.6,14.9,1.0,81,20.2,,,,,,,,,,,,,,,7.3,12.67,"Dante Cunningham, MIN",11.0,219,6.3,.475,14.4,28.6
20,16.6,14.4,0.8,59,22.2,,,,,,,,,,,,,,,3.4,12.67,"Ryan Kelly, LAL",8.9,,8.2,.548,14.8,22.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,44.9,9.6,1.3,54,29.0,,,,,,,,,,,,,,,1.0,12.66,"Kendall Marshall, LAL",5.3,221,14.1,.494,18.1,38.8
23,26.9,9.0,1.8,70,32.3,,,,,,,,,,,,,,,1.8,12.64,"Trey Burke, UTAH",5.3,222,8.9,.473,22.0,55.3
24,16.3,13.0,2.7,82,31.5,,,,,,,,,,,,,,,2.1,12.62,"Mike Dunleavy, CHI",7.6,223,9.5,.549,16.3,81.6
25,14.0,12.0,1.3,82,30.0,,,,,,,,,,,,,,,2.7,12.55,"Khris Middleton, MIL",7.2,224,10.2,.541,18.2,38.5
26,12.5,8.3,1.1,52,21.4,,,,,,,,,,,,,,,1.0,12.54,"Gary Neal, MIL/CHA",4.6,225,9.6,.530,23.9,34.0
27,5.8,15.3,0.6,53,10.9,,,,,,,,,,,,,,,10.5,12.52,"Kevin Seraphin, WSH",12.8,226,14.1,.533,19.6,16.6
28,16.2,20.0,0.5,65,16.5,,,,,,,,,,,,,,,11.7,12.52,"Lavoy Allen, IND/PHI",15.7,,10.1,.470,16.1,16.3
29,24.0,6.7,1.2,72,21.6,,,,,,,,,,,,,,,3.1,12.51,"Aaron Brooks, DEN/HOU",4.9,228,12.0,.518,20.8,35.0
30,19.3,12.3,1.7,82,20.8,,,,,,,,,,,,,,,2.1,12.50,"Mike Miller, MEM",7.2,229,11.4,.619,14.4,51.0
31,11.4,13.3,1.9,62,31.1,,,,,,,,,,,,,,,3.2,12.48,"Wilson Chandler, DEN",8.2,230,7.9,.526,18.3,56.9
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,21.3,12.7,0.8,45,19.0,,,,,,,,,,,,,,,7.7,12.48,"Andrei Kirilenko, BKN",10.2,,16.0,.532,13.9,25.3
34,8.0,18.5,0.8,31,26.8,,,,,,,,,,,,,,,7.0,12.47,"Jason Smith, NO",12.7,232,7.8,.495,16.8,23.2
35,16.5,15.7,2.4,81,30.3,,,,,,,,,,,,,,,2.7,12.43,"Evan Turner, IND/PHI",9.1,233,11.9,.498,18.5,70.9
36,20.3,7.4,1.2,56,31.3,,,,,,,,,,,,,,,4.9,12.43,"Patrick Beverley, HOU",6.2,,8.9,.545,14.3,37.4
37,31.8,11.5,1.1,71,16.5,,,,,,,,,,,,,,,2.3,12.36,"Nick Calathes, MEM",6.9,235,15.5,.506,18.3,32.5
38,9.6,10.5,0.8,43,21.1,,,,,,,,,,,,,,,2.9,12.36,"Xavier Henry, LAL",6.7,,10.7,.511,20.9,25.1
39,24.1,18.7,0.2,32,19.8,,,,,,,,,,,,,,,6.5,12.25,"Kenyon Martin, NY",12.5,237,12.5,.521,11.4,7.1
40,11.5,16.6,1.2,56,25.3,,,,,,,,,,,,,,,1.7,12.24,"Caron Butler, MIL/OKC",9.2,238,8.4,.512,22.4,36.8
41,11.5,21.0,0.5,43,12.3,,,,,,,,,,,,,,,4.1,12.23,"Anthony Randolph, DEN",12.5,239,14.1,.499,18.6,13.6
42,13.6,11.5,0.9,49,20.7,,,,,,,,,,,,,,,1.8,12.19,"Chris Douglas-Roberts, CHA",6.6,240,9.6,.588,13.7,25.6
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,11.7,16.9,0.9,65,16.8,,,,,,,,,,,,,,,8.0,12.17,"Robert Sacre, LAL",12.5,241,10.1,.513,14.1,25.5
45,8.2,11.3,1.7,81,26.7,,,,,,,,,,,,,,,2.3,12.09,"Terrence Ross, TOR",6.8,242,9.2,.553,17.2,51.4
46,9.5,16.2,1.2,62,24.2,,,,,,,,,,,,,,,8.2,12.07,"Michael Kidd-Gilchrist, CHA",12.2,243,11.0,.516,13.8,35.2
47,16.1,14.4,1.3,63,27.5,,,,,,,,,,,,,,,4.0,12.05,"Matt Barnes, LAC",9.4,244,10.9,.552,15.6,40.2
48,20.5,8.6,0.9,72,23.4,,,,,,,,,,,,,,,1.5,12.04,"Jerryd Bayless, BOS/MEM",5.0,245,8.7,.498,19.7,26.2
49,9.3,9.4,1.3,72,24.2,,,,,,,,,,,,,,,3.7,12.00,"Marcus Thornton, BKN/SAC",6.6,246,8.1,.511,22.0,39.0
50,14.9,17.5,0.7,68,14.5,,,,,,,,,,,,,,,3.2,11.98,"Dorell Wright, POR",10.5,247,9.1,.524,15.6,21.7
51,14.2,13.5,0.9,78,16.1,,,,,,,,,,,,,,,4.3,11.89,"Jae Crowder, DAL",8.9,248,9.7,.551,12.3,26.1
52,13.7,10.8,1.5,82,27.0,,,,,,,,,,,,,,,0.9,11.88,"Richard Jefferson, UTAH",5.7,249,9.9,.573,16.1,45.7
53,11.2,11.4,1.3,80,24.4,,,,,,,,,,,,,,,4.0,11.87,"Maurice Harkless, ORL",7.7,250,12.1,.542,13.6,39.8
0,27.2,6.4,0.8,74,24.8,,,,,,,,,,,,,,,2.5,11.87,"Mo Williams, POR",4.5,251,12.6,.507,20.9,23.7
1,9.0,9.2,1.6,82,28.5,,,,,,,,,,,,,,,5.2,11.86,"Kyle Singler, DET",7.1,252,9.4,.574,13.3,47.4
2,22.8,14.1,0.2,81,16.7,,,,,,,,,,,,,,,10.2,11.84,"Nick Collison, OKC",12.2,253,15.5,.599,11.3,6.9
3,13.3,18.9,0.5,50,18.5,,,,,,,,,,,,,,,7.2,11.74,"Pero Antic, ATL",13.1,254,12.6,.545,17.1,15.8
4,33.0,10.9,0.4,70,14.4,,,,,,,,,,,,,,,3.5,11.71,"Ish Smith, PHX",7.2,255,12.0,.438,16.5,10.7
5,7.3,28.4,0.1,54,16.6,,,,,,,,,,,,,,,14.7,11.69,"Reggie Evans, BKN/SAC",21.5,256,20.3,.516,12.1,2.5
6,26.9,10.5,0.5,79,18.6,,,,,,,,,,,,,,,1.2,11.68,"J.J. Barea, MIN",5.7,257,11.1,.471,24.3,15.0
7,20.3,9.1,0.7,69,19.4,,,,,,,,,,,,,,,2.2,11.60,"Austin Rivers, NO",5.6,258,9.8,.482,20.7,21.9
8,26.5,10.3,0.6,80,28.2,,,,,,,,,,,,,,,1.1,11.57,"Jarrett Jack, CLE",5.6,259,10.9,.498,18.0,19.0
9,12.2,10.1,1.1,78,27.7,,,,,,,,,,,,,,,2.0,11.56,"Martell Webster, WSH",6.0,260,7.3,.591,13.7,34.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,7.7,15.8,0.0,78,23.3,,,,,,,,,,,,,,,4.3,11.53,"Derrick Williams, MIN/SAC",10.0,261,10.4,.524,16.1,0.7
12,14.8,17.6,0.3,52,14.0,,,,,,,,,,,,,,,13.2,11.34,"Joel Freeland, POR",15.4,262,13.2,.498,11.9,8.0
13,16.2,12.6,0.4,67,13.6,,,,,,,,,,,,,,,1.2,11.28,"Kent Bazemore, GS/LAL",6.9,263,14.1,.515,21.5,10.6
14,14.2,8.8,0.5,52,25.9,,,,,,,,,,,,,,,2.0,11.27,"O.J. Mayo, MIL",5.3,264,11.9,.516,21.9,15.5
15,14.3,17.9,-0.1,61,11.3,,,,,,,,,,,,,,,2.7,11.27,"Matt Bonner, SA",10.6,,7.4,.582,11.3,-2.4
16,12.0,17.1,0.4,81,14.8,,,,,,,,,,,,,,,14.1,11.25,"Steven Adams, OKC",15.6,266,19.8,.541,10.9,11.5
17,17.2,8.1,0.1,79,19.1,,,,,,,,,,,,,,,2.2,11.18,"E'Twaun Moore, ORL",5.1,267,8.4,.513,15.4,4.1
18,18.7,19.2,0.3,73,13.0,,,,,,,,,,,,,,,11.0,11.16,"Jeff Ayres, SA",15.3,268,19.6,.605,11.7,8.0
19,7.5,21.3,-0.4,82,24.5,,,,,,,,,,,,,,,8.5,11.14,"Jason Thompson, SAC",14.8,269,13.4,.523,13.3,-10.8
20,7.8,10.9,0.2,54,10.0,,,,,,,,,,,,,,,1.7,11.10,"Steve Novak, TOR",6.3,270,3.0,.599,11.9,4.8
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,13.8,13.3,0.6,79,28.4,,,,,,,,,,,,,,,3.3,11.08,"Wesley Johnson, LAL",8.3,271,10.0,.522,13.9,19.3
23,9.2,12.8,0.2,59,14.7,,,,,,,,,,,,,,,1.7,11.05,"Cartier Martin, ATL/CHI",7.3,272,9.5,.562,15.8,7.1
24,39.3,10.4,0.0,55,27.2,,,,,,,,,,,,,,,0.9,11.01,"Steve Blake, GS/LAL",5.7,273,13.1,.508,12.1,0.2
25,10.8,11.8,-0.3,64,20.3,,,,,,,,,,,,,,,2.9,11.01,"Anthony Tolliver, CHA",7.3,,5.9,.605,11.3,-9.5
26,14.6,11.7,0.5,80,28.9,,,,,,,,,,,,,,,2.7,10.92,"James Anderson, PHI",7.0,275,10.4,.530,15.1,14.4
27,9.7,12.9,0.2,41,20.7,,,,,,,,,,,,,,,4.3,10.90,"Danny Granger, IND/LAC",8.8,276,10.9,.502,18.2,5.0
28,19.3,16.3,0.3,77,24.6,,,,,,,,,,,,,,,4.6,10.82,"Giannis Antetokounmpo, MIL",10.2,277,15.7,.518,14.6,9.1
29,10.8,9.8,0.1,40,19.7,,,,,,,,,,,,,,,4.3,10.80,"Chris Johnson, BOS",7.0,278,7.7,.537,13.5,3.6
30,26.5,8.5,0.3,73,29.0,,,,,,,,,,,,,,,1.7,10.80,"Kirk Hinrich, CHI",5.2,,11.1,.494,17.5,9.3
31,8.1,18.2,-0.4,62,15.4,,,,,,,,,,,,,,,7.4,10.76,"Donatas Motiejunas, HOU",13.1,280,11.6,.504,16.3,-10.5
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,16.6,10.7,-0.4,60,16.2,,,,,,,,,,,,,,,3.2,10.74,"Rashard Lewis, MIA",7.1,281,10.2,.535,13.0,-11.0
34,33.0,8.5,0.1,72,17.7,,,,,,,,,,,,,,,2.5,10.69,"Matthew Dellavedova, CLE",5.4,282,10.7,.535,13.9,3.7
35,6.4,24.7,-0.3,46,14.2,,,,,,,,,,,,,,,8.4,10.57,"Udonis Haslem, MIA",16.8,283,11.9,.523,12.3,-9.1
36,11.4,14.2,-0.0,63,16.9,,,,,,,,,,,,,,,3.8,10.42,"Travis Outlaw, SAC",8.9,284,6.1,.492,14.6,-1.3
37,18.1,11.5,-0.1,61,26.0,,,,,,,,,,,,,,,3.7,10.42,"Thabo Sefolosha, OKC",7.8,,10.6,.517,11.3,-2.0
38,13.8,12.1,-0.1,76,19.8,,,,,,,,,,,,,,,2.4,10.36,"Evan Fournier, DEN",7.2,286,12.3,.533,18.7,-3.2
39,7.8,13.0,-0.0,52,10.3,,,,,,,,,,,,,,,5.3,10.34,"Archie Goodwin, PHX",9.2,287,17.2,.507,17.8,-1.3
40,17.3,10.1,-0.2,63,10.5,,,,,,,,,,,,,,,3.4,10.27,"Alexey Shved, MIN",6.6,288,12.2,.452,20.2,-7.3
41,10.2,21.7,-0.1,80,7.0,,,,,,,,,,,,,,,13.6,10.18,"Nazr Mohammed, CHI",17.7,289,18.9,.445,13.5,-3.5
42,7.2,12.9,-0.3,77,16.2,,,,,,,,,,,,,,,10.1,10.18,"Ian Mahinmi, IND",11.6,,17.3,.538,10.4,-7.9
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,12.6,19.5,-0.2,63,13.4,,,,,,,,,,,,,,,9.5,10.14,"Quincy Acy, SAC/TOR",14.4,291,13.5,.520,9.3,-4.5
45,10.5,12.1,-0.1,62,12.3,,,,,,,,,,,,,,,4.3,10.14,"Perry Jones, OKC",8.4,,8.5,.541,11.8,-4.2
46,21.0,8.3,-0.6,81,17.6,,,,,,,,,,,,,,,1.0,10.09,"Derek Fisher, OKC",4.8,293,8.8,.542,13.2,-19.4
47,16.7,21.8,-0.5,61,12.3,,,,,,,,,,,,,,,10.5,10.04,"Chuck Hayes, SAC/TOR",16.1,294,15.8,.468,9.8,-16.5
48,27.8,14.5,-0.3,58,24.4,,,,,,,,,,,,,,,2.8,10.02,"Gerald Wallace, BOS",8.5,295,18.9,.543,11.9,-10.2
49,4.8,19.5,-0.9,76,15.4,,,,,,,,,,,,,,,5.1,9.90,"Andrew Nicholson, ORL",12.3,296,9.8,.489,17.3,-28.1
50,12.1,11.9,-0.7,78,28.3,,,,,,,,,,,,,,,3.3,9.85,"Harrison Barnes, GS",7.7,297,8.8,.486,15.6,-21.3
51,16.7,18.0,-0.4,55,18.3,,,,,,,,,,,,,,,8.2,9.75,"Greg Stiemsma, NO",13.0,298,20.4,.584,7.8,-12.8
52,9.8,15.0,-0.4,34,15.0,,,,,,,,,,,,,,,3.3,9.75,"Al Harrington, WSH",9.1,,12.0,.506,21.0,-13.4
53,25.1,7.8,-0.6,45,19.9,,,,,,,,,,,,,,,2.2,9.74,"Ray McCallum, SAC",5.0,300,8.2,.439,17.7,-16.9
0,9.5,12.5,-0.3,41,18.3,,,,,,,,,,,,,,,2.7,9.73,"Chase Budinger, MIN",7.5,301,7.4,.505,15.7,-8.6
1,10.6,16.6,-0.3,53,12.4,,,,,,,,,,,,,,,5.7,9.67,"Robbie John Hummel, MIN",11.0,302,4.6,.492,11.9,-8.1
2,17.8,14.0,-0.8,74,26.5,,,,,,,,,,,,,,,4.7,9.66,"Iman Shumpert, NY",9.2,303,10.9,.480,13.5,-24.5
3,11.9,20.2,0.0,36,20.9,,,,,,,,,,,,,,,3.6,9.51,"Shawne Williams, LAL",11.9,304,8.3,.503,11.8,0.0
4,13.6,11.2,-0.9,77,22.6,,,,,,,,,,,,,,,4.4,9.50,"Hollis Thompson, PHI",7.7,305,11.2,.570,10.6,-25.9
5,11.9,9.1,-0.9,78,22.7,,,,,,,,,,,,,,,2.7,9.50,"Alan Anderson, BKN",5.9,,9.1,.525,14.5,-26.4
6,9.7,8.6,-0.8,80,19.8,,,,,,,,,,,,,,,2.5,9.46,"Kentavious Caldwell-Pope, DET",5.4,307,4.9,.483,13.3,-24.5
7,11.0,14.7,-1.2,68,17.1,,,,,,,,,,,,,,,4.8,9.41,"Darrell Arthur, DEN",9.8,308,10.4,.459,17.0,-36.3
8,15.9,9.8,-0.6,55,19.7,,,,,,,,,,,,,,,2.3,9.37,"Francisco Garcia, HOU",6.3,309,7.6,.521,12.7,-18.2
9,22.2,11.8,-0.6,51,13.2,,,,,,,,,,,,,,,3.3,9.20,"Toney Douglas, GS/MIA",7.6,310,11.1,.493,16.5,-18.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,5.5,18.2,0.0,54,14.2,,,,,,,,,,,,,,,3.2,9.09,"Earl Clark, CLE/NY",10.5,311,9.5,.466,16.5,0.0
12,17.4,7.0,-0.5,45,16.1,,,,,,,,,,,,,,,1.4,9.06,"Darius Miller, NO",4.2,312,8.9,.550,12.3,-15.6
13,30.3,7.6,-1.1,61,18.7,,,,,,,,,,,,,,,2.2,9.01,"Luke Ridnour, MIL/CHA",4.8,313,11.4,.452,16.8,-33.9
14,16.4,7.7,-1.4,74,23.4,,,,,,,,,,,,,,,2.4,8.91,"Jared Dudley, LAC",5.1,314,8.9,.541,12.8,-41.1
15,27.4,8.6,-2.2,82,24.6,,,,,,,,,,,,,,,1.1,8.80,"Norris Cole, MIA",5.0,315,14.0,.497,15.2,-66.0
16,40.1,8.8,-1.2,75,15.1,,,,,,,,,,,,,,,2.0,8.78,"Phil Pressey, BOS",5.3,316,14.5,.390,15.6,-37.5
17,13.6,9.7,-1.0,67,17.3,,,,,,,,,,,,,,,2.7,8.71,"Elliot Williams, PHI",6.1,317,12.8,.519,15.8,-31.0
18,17.1,8.6,-1.3,73,20.1,,,,,,,,,,,,,,,3.0,8.70,"Shane Battier, MIA",5.9,318,5.7,.523,9.2,-39.5
19,13.3,12.8,-0.9,65,15.7,,,,,,,,,,,,,,,3.8,8.63,"Alonzo Gee, CLE",8.2,319,12.4,.491,12.7,-28.5
20,7.3,15.2,-0.7,52,15.2,,,,,,,,,,,,,,,4.9,8.62,"Quincy Miller, DEN",10.1,320,13.6,.459,16.3,-22.1
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,12.1,10.1,-1.5,64,15.7,,,,,,,,,,,,,,,6.0,8.42,"Luc Mbah a Moute, MIN/SAC",8.0,321,13.4,.503,10.9,-46.2
23,17.5,12.3,-2.2,76,25.6,,,,,,,,,,,,,,,1.9,8.18,"Tayshaun Prince, MEM",7.1,322,6.0,.438,12.8,-67.4
24,14.6,9.6,-1.5,77,16.0,,,,,,,,,,,,,,,1.8,8.02,"Tony Snell, CHI",5.7,323,9.4,.489,14.2,-45.6
25,23.1,9.6,-2.3,78,22.1,,,,,,,,,,,,,,,1.3,7.81,"John Salmons, SAC/TOR",5.5,324,8.5,.462,13.3,-69.2
26,26.3,8.7,-0.9,75,8.5,,,,,,,,,,,,,,,3.8,7.81,"Garrett Temple, WSH",6.2,,15.3,.431,14.3,-25.6
27,8.9,9.5,-3.0,82,26.7,,,,,,,,,,,,,,,2.7,7.77,"Ben McLemore, SAC",6.1,326,10.4,.485,15.8,-89.2
28,13.3,12.8,-1.6,42,19.1,,,,,,,,,,,,,,,8.4,7.62,"Ekpe Udoh, MIL",10.5,327,16.3,.440,10.8,-46.5
29,17.5,6.7,-1.0,53,13.1,,,,,,,,,,,,,,,1.3,7.51,"Doron Lamb, ORL",4.0,328,11.0,.543,12.6,-31.0
30,13.1,13.9,-1.1,51,11.3,,,,,,,,,,,,,,,6.9,7.49,"Brandon Davies, PHI",10.2,329,16.3,.476,12.9,-34.4
31,23.2,6.9,-0.9,35,16.3,,,,,,,,,,,,,,,0.8,7.48,"Jason Terry, BKN",3.9,330,11.2,.501,14.7,-25.7
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,13.5,8.2,-1.5,55,15.8,,,,,,,,,,,,,,,1.6,7.13,"Willie Green, LAC",5.0,331,9.2,.477,15.2,-43.7
34,25.8,9.8,-2.0,71,14.8,,,,,,,,,,,,,,,1.2,7.10,"Diante Garrett, UTAH",5.3,332,16.1,.459,15.1,-61.0
35,5.3,18.4,-1.2,52,12.8,,,,,,,,,,,,,,,8.1,6.95,"Anthony Bennett, CLE",13.1,333,14.7,.425,18.7,-35.1
