,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
18,20.3,19.6,2.4,82,20.1,,,,,,,,,,,,,,,11.0,13.57,"Fabricio Oberto, SA",15.5,168,10.9,.615,10.3,73.2
19,17.6,7.9,2.1,58,24.3,,,,,,,,,,,,,,,3.0,13.52,"Jerry Stackhouse, DAL",5.5,169,10.5,.523,21.1,63.7
20,7.9,10.9,1.9,58,22.0,,,,,,,,,,,,,,,4.0,13.51,"James Jones, POR",7.4,170,6.5,.625,13.5,57.4
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,30.8,10.6,3.1,75,31.7,,,,,,,,,,,,,,,1.0,13.41,"Kirk Hinrich, CHI",5.8,171,10.7,.501,19.4,92.6
23,9.6,13.9,2.5,81,21.4,,,,,,,,,,,,,,,6.0,13.41,"Kelenna Azubuike, GS",10.0,,7.4,.534,15.7,75.1
24,18.6,15.0,1.1,36,21.1,,,,,,,,,,,,,,,4.0,13.40,"Kirk Snyder, HOU/MIN",9.5,173,15.1,.573,20.2,32.9
25,13.2,19.3,2.6,78,24.5,,,,,,,,,,,,,,,10.0,13.38,"Kendrick Perkins, BOS",14.8,174,19.6,.632,12.4,79.2
26,25.5,10.2,3.0,74,34.1,,,,,,,,,,,,,,,1.0,13.36,"Rafer Alston, HOU",5.8,175,10.4,.492,20.6,88.8
27,22.6,7.8,1.1,42,20.8,,,,,,,,,,,,,,,3.0,13.25,"Ronald Murray, DET/IND",5.3,176,13.2,.483,25.4,32.0
28,19.6,11.2,1.6,78,19.0,,,,,,,,,,,,,,,2.0,13.17,"Eddie House, BOS",6.7,177,9.8,.534,18.5,47.9
29,23.0,7.8,0.6,51,11.9,,,,,,,,,,,,,,,2.0,13.14,"Aaron Brooks, HOU",5.2,178,11.7,.535,21.4,19.4
30,12.6,9.1,2.5,74,26.6,,,,,,,,,,,,,,,2.0,13.02,"Willie Green, PHI",5.5,179,9.1,.492,22.7,74.0
31,9.7,13.4,1.6,82,15.7,,,,,,,,,,,,,,,3.0,13.01,"Jarvis Hayes, DET",8.3,180,7.4,.520,19.6,48.3
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,19.8,18.2,1.8,73,19.4,,,,,,,,,,,,,,,7.0,12.99,"Matt Barnes, GS",12.3,181,12.1,.510,16.1,52.6
34,25.7,10.7,2.2,82,27.2,,,,,,,,,,,,,,,2.0,12.98,"Jarrett Jack, POR",6.2,182,14.6,.558,19.0,65.7
35,22.4,10.9,1.3,39,32.3,,,,,,,,,,,,,,,1.0,12.90,"Randy Foye, MIN",5.9,183,10.8,.520,20.0,39.4
36,37.8,9.4,1.8,70,28.0,,,,,,,,,,,,,,,2.0,12.89,"Anthony Carter, DEN",5.5,184,12.1,.531,14.5,55.3
37,12.5,10.5,2.0,75,23.1,,,,,,,,,,,,,,,1.0,12.83,"Kyle Korver, PHI/UTAH",5.9,185,9.3,.585,17.4,60.3
38,31.8,9.0,1.1,62,20.5,,,,,,,,,,,,,,,1.0,12.79,"Carlos Arroyo, ORL",5.1,186,11.2,.547,17.0,33.8
39,11.0,14.0,1.1,65,14.9,,,,,,,,,,,,,,,6.0,12.77,"Shawne Williams, IND",9.9,187,10.8,.522,19.5,32.8
40,31.2,7.6,1.6,67,28.1,,,,,,,,,,,,,,,1.0,12.76,"Jason Williams, MIA",4.1,188,9.3,.502,16.9,49.5
41,33.9,10.0,1.1,39,33.2,,,,,,,,,,,,,,,2.0,12.73,"Jamaal Tinsley, IND",5.9,189,13.5,.458,21.7,33.4
42,9.3,14.8,1.4,66,19.9,,,,,,,,,,,,,,,5.0,12.68,"Mickael Pietrus, GS",9.8,190,9.1,.549,14.0,42.9
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,9.7,22.7,1.1,49,36.8,,,,,,,,,,,,,,,7.0,12.68,"Udonis Haslem, MIA",14.7,,9.5,.517,15.0,31.7
45,20.6,9.3,2.7,82,31.3,,,,,,,,,,,,,,,2.0,12.65,"DeShawn Stevenson, WSH",5.4,192,8.4,.529,16.9,82.4
46,20.0,8.0,0.5,36,15.8,,,,,,,,,,,,,,,1.0,12.65,"Marcus Banks, MIA/PHX",4.5,,12.2,.579,19.5,14.0
47,27.5,9.7,1.1,53,26.1,,,,,,,,,,,,,,,2.0,12.58,"Mike Conley, MEM",5.6,194,11.0,.502,18.6,32.6
48,18.6,11.4,1.5,65,22.8,,,,,,,,,,,,,,,4.0,12.55,"Vladimir Radmanovic, LAL",8.1,195,11.0,.583,15.1,45.3
49,8.0,14.0,2.2,79,27.3,,,,,,,,,,,,,,,5.0,12.53,"Al Thornton, LAC",9.5,196,10.5,.504,21.5,65.5
50,10.1,14.2,1.6,75,22.1,,,,,,,,,,,,,,,4.0,12.46,"Bostjan Nachbar, NJ",9.0,197,9.8,.531,19.6,48.5
51,13.0,20.6,1.2,79,16.4,,,,,,,,,,,,,,,15.0,12.40,"DeSagana Diop, DAL/NJ",17.8,198,18.8,.536,8.4,34.8
52,16.0,13.0,1.6,59,28.8,,,,,,,,,,,,,,,5.0,12.38,"Desmond Mason, MIL",8.8,199,11.0,.519,16.0,47.6
53,30.8,9.4,0.7,67,15.5,,,,,,,,,,,,,,,1.0,12.35,"Dan Dickau, LAC",5.4,200,9.8,.530,17.1,20.9
0,23.7,7.8,0.4,61,9.6,,,,,,,,,,,,,,,2.0,12.33,"Ronnie Price, UTAH",4.8,201,9.1,.516,18.7,11.6
1,32.7,7.3,0.8,66,20.5,,,,,,,,,,,,,,,2.0,12.24,"Travis Diener, IND",4.6,202,7.2,.494,16.8,25.0
2,25.8,12.7,1.5,74,23.4,,,,,,,,,,,,,,,6.0,12.23,"Luke Walton, LAL",9.3,203,11.8,.509,15.6,44.6
3,8.4,18.9,0.3,68,12.5,,,,,,,,,,,,,,,7.0,12.21,"Matt Bonner, SA",13.2,204,10.2,.525,17.5,9.0
4,6.5,11.4,0.9,70,14.8,,,,,,,,,,,,,,,6.0,12.19,"Rodney Carney, PHI",8.5,205,6.9,.478,18.5,26.1
5,18.1,12.3,2.5,82,36.1,,,,,,,,,,,,,,,2.0,12.17,"Ricky Davis, MIA",7.1,206,12.5,.534,18.6,73.6
6,17.7,18.1,1.5,74,24.6,,,,,,,,,,,,,,,2.0,12.16,"James Posey, BOS",10.5,207,10.1,.587,12.7,45.0
7,15.3,11.2,1.6,68,29.7,,,,,,,,,,,,,,,2.0,12.14,"Larry Hughes, CHI/CLE",6.4,208,9.8,.468,21.1,49.3
8,26.6,11.9,1.2,61,25.1,,,,,,,,,,,,,,,2.0,12.13,"Delonte West, CLE/SEA",6.9,209,13.6,.492,17.2,37.3
9,16.4,15.6,0.6,63,30.8,,,,,,,,,,,,,,,4.0,12.12,"Tim Thomas, LAC",9.6,210,9.4,.505,19.2,17.9
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,29.9,10.1,1.8,75,29.2,,,,,,,,,,,,,,,2.0,12.12,"Marko Jaric, MIN",5.9,,12.3,.518,15.3,52.8
12,6.3,29.3,1.4,77,23.6,,,,,,,,,,,,,,,13.0,12.10,"Joel Przybilla, POR",21.0,212,22.3,.611,9.4,40.7
13,19.7,8.3,0.8,80,18.7,,,,,,,,,,,,,,,2.0,12.08,"Jannero Pargo, NO",5.1,213,9.6,.468,23.2,24.0
14,20.1,6.9,0.4,50,14.7,,,,,,,,,,,,,,,1.0,12.07,"Tyronn Lue, ATL/DAL/SAC",4.2,214,7.3,.543,17.9,11.7
15,6.1,20.5,0.2,64,12.1,,,,,,,,,,,,,,,10.0,12.06,"Shelden Williams, ATL/SAC",15.5,215,11.2,.494,13.7,6.5
16,16.9,14.3,0.5,78,21.3,,,,,,,,,,,,,,,7.0,12.05,"Eduardo Najera, DEN",10.9,216,10.5,.570,11.1,13.7
17,18.1,18.6,0.2,46,13.7,,,,,,,,,,,,,,,16.0,12.02,"Michael Ruffin, MIL",17.3,217,14.3,.507,7.5,4.9
18,34.6,7.9,1.2,81,29.9,,,,,,,,,,,,,,,2.0,12.01,"Steve Blake, POR",4.7,218,9.5,.518,15.9,36.6
19,17.5,19.9,1.5,72,30.6,,,,,,,,,,,,,,,11.0,12.00,"Ben Wallace, CHI/CLE",15.3,219,11.2,.408,9.9,46.0
20,10.0,13.3,1.6,75,28.4,,,,,,,,,,,,,,,3.0,11.97,"Martell Webster, POR",8.2,220,9.2,.548,16.6,46.7
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,27.0,12.7,0.5,82,28.1,,,,,,,,,,,,,,,5.0,11.97,"Boris Diaw, PHX",9.2,,13.2,.516,16.0,16.1
23,10.1,15.2,0.5,35,19.6,,,,,,,,,,,,,,,6.0,11.92,"Wilson Chandler, NY",10.5,222,8.3,.480,17.8,14.5
24,9.9,20.2,0.6,71,13.1,,,,,,,,,,,,,,,9.0,11.90,"Spencer Hawes, SAC",14.6,223,12.6,.486,17.4,18.1
25,12.0,23.7,0.3,48,27.5,,,,,,,,,,,,,,,11.0,11.90,"Anderson Varejao, CLE",17.3,,13.3,.485,12.7,7.9
26,15.5,9.4,0.9,82,25.8,,,,,,,,,,,,,,,2.0,11.84,"Juan Carlos Navarro, MEM",5.5,225,11.7,.540,18.8,26.6
27,19.8,6.9,0.7,58,30.4,,,,,,,,,,,,,,,2.0,11.76,"Daniel Gibson, CLE",4.3,226,10.4,.592,14.7,19.9
28,9.1,9.6,0.7,75,15.4,,,,,,,,,,,,,,,2.0,11.75,"Nick Young, WSH",5.8,227,13.6,.527,23.1,21.6
29,18.7,14.7,0.2,80,19.4,,,,,,,,,,,,,,,6.0,11.73,"Darius Songaila, WSH",10.2,228,11.9,.496,16.7,5.2
30,18.7,16.6,0.8,69,20.8,,,,,,,,,,,,,,,4.0,11.68,"Thabo Sefolosha, CHI",10.0,229,13.5,.497,16.6,25.2
31,11.0,16.2,1.3,82,29.1,,,,,,,,,,,,,,,8.0,11.67,"Mikki Moore, SAC",12.2,230,14.4,.613,11.6,38.1
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,15.7,10.5,0.9,74,20.9,,,,,,,,,,,,,,,5.0,11.65,"Marquis Daniels, IND",7.5,231,12.9,.487,19.1,26.6
34,13.1,16.5,0.1,65,14.6,,,,,,,,,,,,,,,10.0,11.64,"Renaldo Balkman, NY",13.0,232,12.1,.492,11.8,2.0
35,17.3,10.5,1.6,80,36.3,,,,,,,,,,,,,,,5.0,11.63,"Shane Battier, HOU",7.9,233,8.7,.561,11.1,48.8
36,23.1,10.6,0.3,53,12.6,,,,,,,,,,,,,,,3.0,11.54,"Juan Dixon, DET/TOR",6.6,234,12.8,.488,22.5,10.4
37,9.1,15.0,0.0,46,19.4,,,,,,,,,,,,,,,7.0,11.51,"Antoine Walker, MIN",10.9,235,9.3,.455,21.0,0.2
38,6.0,15.3,0.7,69,22.3,,,,,,,,,,,,,,,5.0,11.49,"Mark Blount, MIA",10.2,236,10.2,.505,17.5,20.5
39,8.3,11.7,0.2,60,8.9,,,,,,,,,,,,,,,11.0,11.42,"Ryan Hollins, CHA",11.6,237,14.8,.565,12.1,6.5
40,36.4,8.7,0.3,69,22.2,,,,,,,,,,,,,,,2.0,11.40,"Anthony Johnson, ATL/SAC",5.2,238,11.7,.517,14.4,9.1
41,7.4,13.5,-0.0,69,13.6,,,,,,,,,,,,,,,13.0,11.40,"Glen Davis, BOS",13.2,,17.1,.545,15.6,-1.4
42,15.8,9.7,1.2,77,35.1,,,,,,,,,,,,,,,2.0,11.40,"Cuttino Mobley, LAC",5.9,,9.6,.514,17.1,36.1
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,12.1,16.9,0.6,73,18.0,,,,,,,,,,,,,,,3.0,11.39,"Ime Udoka, SA",10.2,241,11.1,.528,15.2,17.4
45,33.1,7.2,0.2,61,20.0,,,,,,,,,,,,,,,1.0,11.37,"Luke Ridnour, SEA",4.2,242,11.0,.482,17.9,6.8
46,20.2,13.2,0.8,78,22.6,,,,,,,,,,,,,,,4.0,11.37,"Devin Brown, CLE",8.5,,11.4,.494,17.5,22.8
47,7.5,17.7,-0.1,66,25.0,,,,,,,,,,,,,,,7.0,11.36,"Yi Jianlian, MIL",12.3,244,12.3,.485,16.9,-3.5
48,36.9,7.6,0.3,66,22.6,,,,,,,,,,,,,,,1.0,11.35,"Chris Duhon, CHI",4.4,245,10.0,.508,14.3,7.9
49,11.8,12.0,0.9,82,26.9,,,,,,,,,,,,,,,1.0,11.35,"Michael Finley, SA",6.8,,5.8,.519,16.8,28.0
50,23.5,5.9,0.2,67,19.9,,,,,,,,,,,,,,,0.0,11.32,"Damon Jones, CLE",3.1,247,6.7,.582,13.9,6.3
51,42.5,8.8,0.2,74,22.6,,,,,,,,,,,,,,,1.0,11.29,"Brevin Knight, LAC",4.9,248,9.2,.453,13.3,7.1
52,10.1,11.3,0.7,76,23.6,,,,,,,,,,,,,,,2.0,11.27,"Morris Peterson, NO",6.7,249,6.2,.549,14.1,20.7
53,15.4,10.2,0.7,76,24.3,,,,,,,,,,,,,,,4.0,11.27,"Damien Wilkins, SEA",7.2,,9.1,.474,18.1,21.0
0,5.4,21.6,0.0,66,12.8,,,,,,,,,,,,,,,9.0,11.24,"Brian Skinner, PHX",15.9,251,13.9,.485,12.2,0.5
1,8.6,19.5,0.3,62,15.2,,,,,,,,,,,,,,,11.0,11.22,"Zaza Pachulia, ATL",15.3,252,16.5,.515,16.9,8.8
2,26.5,11.8,0.1,53,16.1,,,,,,,,,,,,,,,2.0,11.17,"Marcus Williams, NJ",6.8,253,14.2,.499,20.5,2.1
3,22.7,9.3,0.6,70,25.1,,,,,,,,,,,,,,,2.0,11.14,"Fred Jones, NY",5.5,254,10.7,.546,14.2,16.8
4,23.7,20.8,0.4,79,19.9,,,,,,,,,,,,,,,10.0,11.11,"Chuck Hayes, HOU",15.3,255,16.1,.512,8.4,11.9
5,25.9,10.2,0.5,68,23.9,,,,,,,,,,,,,,,2.0,11.06,"Charlie Bell, MIL",6.0,256,9.4,.490,16.6,13.7
6,10.2,6.9,0.4,81,18.9,,,,,,,,,,,,,,,2.0,11.04,"Jason Kapono, TOR",4.6,257,9.1,.561,16.0,12.2
7,10.3,24.7,-0.5,81,23.2,,,,,,,,,,,,,,,14.0,10.99,"Reggie Evans, PHI",19.3,258,17.1,.463,12.8,-14.3
8,13.3,13.4,-0.0,50,13.6,,,,,,,,,,,,,,,5.0,10.98,"Javaris Crittenton, LAL/MEM",9.1,259,14.3,.499,20.9,-0.3
9,9.1,15.3,0.3,78,23.9,,,,,,,,,,,,,,,3.0,10.96,"Andrea Bargnani, TOR",9.2,260,9.0,.495,20.3,10.1
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,8.1,20.2,0.2,70,23.8,,,,,,,,,,,,,,,8.0,10.89,"Darko Milicic, MEM",14.3,261,14.2,.456,15.7,7.3
12,9.4,11.1,0.4,80,25.2,,,,,,,,,,,,,,,2.0,10.87,"Matt Carroll, CHA",6.5,262,7.4,.554,14.7,11.1
13,16.5,10.9,0.2,75,18.3,,,,,,,,,,,,,,,3.0,10.81,"Tony Allen, BOS",7.3,263,15.8,.527,18.2,6.4
14,4.9,17.7,0.1,51,10.5,,,,,,,,,,,,,,,14.0,10.81,"Dan Gadzuric, MIL",15.9,,15.0,.443,16.6,1.7
15,4.8,16.6,-0.4,76,14.6,,,,,,,,,,,,,,,8.0,10.74,"Jason Smith, PHI",12.4,265,11.6,.491,14.8,-12.5
16,13.1,11.2,0.3,82,26.8,,,,,,,,,,,,,,,2.0,10.74,"Keith Bogans, ORL",7.0,,6.7,.559,13.0,7.9
17,33.2,7.4,-0.4,60,32.2,,,,,,,,,,,,,,,1.0,10.58,"Sebastian Telfair, MIN",4.0,267,10.4,.462,17.3,-12.2
18,11.7,12.9,-0.0,70,21.7,,,,,,,,,,,,,,,5.0,10.49,"Bobby Simmons, MIL",8.8,268,11.4,.504,16.8,-0.2
19,10.1,20.5,-0.1,64,19.2,,,,,,,,,,,,,,,11.0,10.48,"Josh Powell, LAC",15.6,269,14.0,.500,14.2,-2.1
20,16.4,9.0,-0.0,75,35.3,,,,,,,,,,,,,,,2.0,10.48,"Raja Bell, PHX",5.8,,6.3,.560,13.2,-0.9
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,28.7,5.0,-0.2,36,16.0,,,,,,,,,,,,,,,2.0,10.22,"Earl Boykins, CHA",3.4,271,12.2,.467,19.0,-6.8
23,14.2,12.4,-0.2,75,12.9,,,,,,,,,,,,,,,4.0,10.07,"Arron Afflalo, DET",8.4,272,9.3,.494,14.3,-6.2
24,12.1,11.0,-0.3,71,21.2,,,,,,,,,,,,,,,1.0,10.06,"Kareem Rush, IND",6.1,273,8.4,.500,17.1,-9.9
25,11.3,8.7,-0.2,74,11.8,,,,,,,,,,,,,,,2.0,10.04,"Quincy Douby, SAC",5.6,274,12.6,.495,19.3,-6.0
26,5.5,22.6,-0.4,72,18.2,,,,,,,,,,,,,,,8.0,10.01,"Johan Petro, SEA",15.4,275,12.5,.453,16.4,-11.6
27,16.0,20.2,-0.2,38,18.8,,,,,,,,,,,,,,,8.0,10.01,"Kwame Brown, LAL/MEM",14.5,,18.1,.497,13.4,-6.3
28,10.5,13.4,-1.0,80,28.2,,,,,,,,,,,,,,,5.0,9.93,"Jeff Green, SEA",9.2,277,14.0,.491,17.9,-29.1
29,14.5,14.2,-0.3,56,14.8,,,,,,,,,,,,,,,1.0,9.84,"Gordan Giricek, PHI/PHX/UTAH",7.6,278,12.2,.518,20.8,-8.2
30,16.4,8.2,-0.2,53,12.5,,,,,,,,,,,,,,,10.0,9.82,"Ryan Bowen, NO",8.9,279,9.8,.505,8.5,-6.7
31,10.3,14.1,-0.9,73,15.0,,,,,,,,,,,,,,,7.0,9.78,"Malik Allen, DAL/NJ",10.6,280,10.5,.500,10.9,-28.2
32,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
33,8.3,19.6,-0.3,82,9.4,,,,,,,,,,,,,,,11.0,9.74,"Adonal Foyle, ORL",15.5,281,14.7,.464,10.5,-9.9
34,7.6,13.1,-0.3,49,14.2,,,,,,,,,,,,,,,7.0,9.65,"Ira Newble, CLE/LAL/SEA",9.9,282,14.3,.507,12.8,-8.9
35,23.5,14.8,-0.6,45,13.0,,,,,,,,,,,,,,,7.0,9.53,"Robert Horry, SA",11.1,283,11.0,.426,12.1,-17.1
36,6.6,17.9,-0.9,46,19.3,,,,,,,,,,,,,,,9.0,9.48,"Earl Barron, MIA",13.3,284,10.9,.446,19.5,-26.8
37,8.2,22.5,-0.5,52,11.9,,,,,,,,,,,,,,,5.0,9.13,"Melvin Ely, NO",13.6,285,15.6,.491,16.9,-13.6
38,29.9,6.2,-1.1,74,15.4,,,,,,,,,,,,,,,1.0,9.08,"Jacque Vaughn, SA",3.8,286,10.2,.481,15.5,-32.7
39,24.1,6.8,-1.4,75,19.2,,,,,,,,,,,,,,,3.0,9.00,"Royal Ivey, MIL",4.8,287,11.3,.487,15.7,-43.0
40,31.6,8.3,-0.6,72,8.7,,,,,,,,,,,,,,,2.0,8.99,"Sergio Rodriguez, POR",5.4,288,13.6,.423,20.3,-18.8
41,6.0,13.7,-0.4,43,12.8,,,,,,,,,,,,,,,7.0,8.98,"Alexander Johnson, MIA",10.2,289,19.4,.554,15.5,-12.5
42,27.6,10.8,-1.1,60,17.3,,,,,,,,,,,,,,,2.0,8.96,"Damon Stoudamire, SA/MEM",6.6,290,13.4,.450,19.6,-31.6
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,11.3,11.5,-0.7,51,17.2,,,,,,,,,,,,,,,2.0,8.88,"Rasual Butler, NO",6.7,291,3.1,.460,13.9,-21.2
45,30.8,10.5,-0.6,50,11.0,,,,,,,,,,,,,,,4.0,8.80,"Darrell Armstrong, NJ",7.0,292,17.3,.499,13.8,-18.1
46,14.7,8.7,-0.8,54,13.3,,,,,,,,,,,,,,,2.0,8.75,"Mike James, NO/HOU",5.5,293,8.8,.437,17.1,-24.2
47,14.9,16.5,-1.6,65,28.3,,,,,,,,,,,,,,,3.0,8.72,"Quentin Richardson, NY",9.7,294,8.9,.444,15.4,-48.8
48,8.7,14.0,-0.9,51,12.3,,,,,,,,,,,,,,,5.0,8.57,"Brian Cook, LAL/ORL",9.7,295,12.6,.489,15.6,-27.5
49,6.8,23.6,-0.8,45,18.0,,,,,,,,,,,,,,,5.0,8.55,"Nenad Krstic, NJ",14.3,296,10.3,.451,18.9,-24.9
50,4.9,11.8,-0.7,55,12.8,,,,,,,,,,,,,,,6.0,8.50,"David Harrison, IND",9.1,297,20.4,.539,14.7,-22.0
51,16.4,10.4,-1.3,56,22.0,,,,,,,,,,,,,,,4.0,8.46,"Antoine Wright, DAL/NJ",7.1,298,10.2,.488,14.2,-37.5
52,15.1,13.9,-1.9,79,22.8,,,,,,,,,,,,,,,5.0,8.35,"Corey Brewer, MIN",9.4,299,12.1,.429,14.7,-58.0
53,18.4,7.6,-0.6,54,10.0,,,,,,,,,,,,,,,5.0,8.22,"Yakhouba Diawara, DEN",6.2,300,8.0,.518,12.0,-18.5
0,11.1,13.2,-1.7,59,24.4,,,,,,,,,,,,,,,2.0,8.10,"Daequan Cook, MIA",7.4,301,9.3,.480,17.8,-51.6
1,27.4,10.0,-0.9,57,10.6,,,,,,,,,,,,,,,1.0,8.09,"Jason Hart, UTAH",5.6,302,8.9,.413,16.8,-26.3
2,15.0,11.1,-2.3,73,18.2,,,,,,,,,,,,,,,10.0,8.05,"Jared Jeffries, NY",10.5,303,14.5,.433,12.1,-68.1
3,26.5,6.0,-1.3,56,15.4,,,,,,,,,,,,,,,2.0,7.92,"Acie Law, ATL",3.8,304,13.1,.455,16.5,-39.7
4,12.8,17.9,-1.0,52,10.7,,,,,,,,,,,,,,,11.0,7.89,"Chris Richard, MIN",14.1,305,17.0,.496,9.3,-30.0
5,8.8,16.1,-1.0,65,11.3,,,,,,,,,,,,,,,10.0,7.76,"Hilton Armstrong, NO",13.1,306,22.6,.498,13.9,-31.0
6,24.3,13.8,-1.3,47,19.6,,,,,,,,,,,,,,,2.0,7.68,"Eddie Jones, DAL",8.2,307,10.2,.473,10.6,-38.8
7,18.4,9.1,-2.2,76,19.8,,,,,,,,,,,,,,,4.0,7.53,"Quinton Ross, LAC",6.6,308,6.1,.430,11.2,-66.8
8,14.3,9.2,-1.8,51,23.3,,,,,,,,,,,,,,,3.0,7.38,"Sasha Pavlovic, CLE",6.1,309,9.6,.434,17.9,-55.3
9,20.0,12.7,-0.8,31,16.8,,,,,,,,,,,,,,,2.0,7.28,"Greg Buckner, MIN",7.3,310,14.9,.489,13.1,-25.0
10,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
11,12.5,14.8,-1.4,53,15.5,,,,,,,,,,,,,,,4.0,7.12,"Devean George, DAL",9.6,311,8.5,.437,12.9,-41.4
12,25.9,9.1,-1.2,28,21.1,,,,,,,,,,,,,,,1.0,7.00,"Smush Parker, LAC/MIA",4.9,312,13.6,.420,19.6,-35.4
13,15.3,9.5,-4.3,81,30.2,,,,,,,,,,,,,,,2.0,6.94,"Bruce Bowen, SA",5.6,313,7.7,.527,9.1,-130.0
14,7.4,21.0,-1.5,63,12.9,,,,,,,,,,,,,,,7.0,6.77,"Francisco Elson, SA/SEA",14.0,314,14.5,.416,15.1,-46.5
15,39.4,6.6,-3.1,54,26.1,,,,,,,,,,,,,,,1.0,6.62,"Jeff McInnis, CHA",3.9,315,13.6,.461,11.8,-92.1
16,20.3,14.8,-1.4,70,9.9,,,,,,,,,,,,,,,9.0,6.56,"Dominic McGuire, WSH",11.7,316,20.3,.397,10.1,-40.9
17,21.3,13.1,-1.6,70,10.0,,,,,,,,,,,,,,,7.0,6.09,"Jarron Collins, UTAH",10.1,317,12.7,.515,8.4,-47.2
18,26.4,10.4,-1.6,46,13.8,,,,,,,,,,,,,,,3.0,6.08,"Mardy Collins, NY",6.7,318,16.6,.378,17.6,-46.5
19,23.7,12.5,-1.6,48,10.7,,,,,,,,,,,,,,,5.0,5.18,"Brian Scalabrine, BOS",9.2,319,15.4,.428,11.3,-48.3
20,12.6,10.9,-1.6,53,10.3,,,,,,,,,,,,,,,2.0,4.44,"Casey Jacobsen, MEM",6.6,320,10.1,.437,10.3,-49.5
21,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
22,20.3,9.4,-2.4,63,12.3,,,,,,,,,,,,,,,3.0,4.26,"Trenton Hassell, DAL/NJ",6.3,321,10.9,.441,9.1,-72.0
23,11.4,11.4,-4.2,74,15.8,,,,,,,,,,,,,,,6.0,3.40,"Jason Collins, NJ/MEM",8.8,322,22.0,.481,5.8,-125.9
24,12.8,12.9,-2.8,47,11.3,,,,,,,,,,,,,,,5.0,0.00,"Bobby Jones, DEN/HOU/MIA/SA/MEM",9.2,323,12.8,.548,15.6,-83.2
