,DATE,SEASON,HOME,AWAY,GAME_RESULT
5881,20060103,2006,WSH,HOU,-12
5882,20060103,2006,MEM,GS,10
5883,20060103,2006,DAL,POR,14
5884,20060103,2006,DET,ORL,9
5885,20060104,2006,NO,MIA,15
5886,20060104,2006,DEN,IND,20
5887,20060104,2006,MIL,CLE,-7
5888,20060104,2006,MIN,DAL,13
5889,20060104,2006,PHX,PHI,20
5890,20060104,2006,TOR,ORL,24
5891,20060104,2006,BOS,CHA,3
5892,20060104,2006,CHI,SEA,-4
5893,20060104,2006,SA,POR,31
5894,20060105,2006,GS,IND,-10
5895,20060105,2006,CLE,HOU,-9
5896,20060106,2006,NO,POR,10
5897,20060106,2006,DEN,DAL,-2
5898,20060106,2006,SAC,LAC,4
5899,20060106,2006,SA,MIN,6
5900,20060106,2006,TOR,HOU,20
5901,20060106,2006,MEM,UTAH,22
5902,20060106,2006,BOS,ATL,-5
5903,20060106,2006,LAL,PHI,26
5904,20060106,2006,MIL,CHI,-14
5905,20060106,2006,NJ,ORL,7
5906,20060106,2006,NY,WSH,21
5907,20060106,2006,DET,SEA,12
5908,20060106,2006,PHX,MIA,18
5909,20060107,2006,ATL,NO,8
5910,20060107,2006,ORL,CHA,16
5911,20060107,2006,PHX,SA,5
5912,20060107,2006,WSH,BOS,1
5913,20060107,2006,CHI,MEM,29
5914,20060107,2006,CLE,MIL,8
5915,20060107,2006,DAL,MIN,4
5916,20060107,2006,DET,UTAH,-4
5917,20060107,2006,LAC,LAL,-3
5918,20060108,2006,NY,SEA,4
5919,20060108,2006,TOR,NJ,-1
5920,20060108,2006,POR,MIA,-29
5921,20060108,2006,SAC,IND,-25
5922,20060108,2006,HOU,DEN,-2
5923,20060109,2006,PHI,SEA,9
5924,20060109,2006,WSH,UTAH,-8
5925,20060109,2006,BOS,DAL,-2
5926,20060109,2006,CHI,TOR,9
5927,20060109,2006,LAL,IND,6
5928,20060110,2006,ATL,BOS,-4
5929,20060110,2006,NO,DET,-10
5930,20060110,2006,CLE,NY,-8
5931,20060110,2006,DEN,PHX,2
5932,20060110,2006,MIL,MIN,3
5933,20060110,2006,MEM,SAC,14
5934,20060110,2006,LAC,ORL,17
5935,20060110,2006,SA,NJ,5
5936,20060110,2006,CHA,HOU,5
5937,20060111,2006,IND,MIL,24
5938,20060111,2006,MIN,CHI,6
5939,20060111,2006,PHI,UTAH,-8
5940,20060111,2006,POR,LAL,10
5941,20060111,2006,SEA,ORL,9
5942,20060111,2006,WSH,ATL,31
5943,20060111,2006,TOR,CHA,9
5944,20060111,2006,GS,MIA,-14
5945,20060111,2006,HOU,SAC,-8
5946,20060111,2006,NY,DAL,2
5947,20060112,2006,PHX,GS,13
5948,20060112,2006,SA,DET,-15
5949,20060112,2006,LAL,CLE,1
5950,20060113,2006,NO,SAC,14
5951,20060113,2006,IND,WSH,-9
5952,20060113,2006,MIN,DEN,14
5953,20060113,2006,POR,ORL,5
5954,20060113,2006,MEM,NJ,12
5955,20060113,2006,NY,ATL,11
5956,20060113,2006,SEA,MIA,-13
5957,20060113,2006,CHA,MIL,-1
5958,20060113,2006,PHI,BOS,1
5959,20060114,2006,ATL,WSH,-8
5960,20060114,2006,PHX,CLE,9
5961,20060114,2006,UTAH,MIA,-6
5962,20060114,2006,CHI,IND,-2
5963,20060114,2006,DAL,NJ,33
5964,20060114,2006,DET,CHA,23
5965,20060114,2006,GS,LAL,-6
5966,20060114,2006,HOU,NO,-6
5967,20060114,2006,LAC,SEA,26
5968,20060114,2006,MIL,DEN,-7
5969,20060114,2006,SA,MEM,1
5970,20060115,2006,TOR,NY,26
5971,20060115,2006,POR,CLE,2
5972,20060115,2006,SAC,ORL,4
5973,20060116,2006,LAC,UTAH,9
5974,20060116,2006,CHI,DEN,-3
5975,20060116,2006,GS,SEA,16
5976,20060116,2006,NY,MIN,-6
5977,20060116,2006,WSH,PHI,28
5978,20060116,2006,CHA,NO,-15
5979,20060116,2006,ATL,HOU,11
5980,20060116,2006,DET,BOS,10
5981,20060116,2006,NJ,IND,5
5982,20060116,2006,MEM,SA,-10
5983,20060116,2006,DAL,MIL,19
5984,20060116,2006,LAL,MIA,8
5985,20060117,2006,SAC,PHX,29
5986,20060117,2006,UTAH,TOR,13
5987,20060118,2006,ATL,DET,-28
5988,20060118,2006,NO,MEM,8
5989,20060118,2006,DEN,CLE,1
5990,20060118,2006,IND,CHA,6
5991,20060118,2006,ORL,WSH,8
5992,20060118,2006,PHI,NJ,-11
5993,20060118,2006,POR,TOR,2
5994,20060118,2006,BOS,MIN,7
5995,20060118,2006,CHI,NY,2
5996,20060118,2006,HOU,DAL,-27
5997,20060118,2006,LAC,PHX,-10
5998,20060118,2006,SA,MIL,3
5999,20060119,2006,SAC,LAL,9
6000,20060119,2006,NY,DET,-26
6001,20060120,2006,ATL,MIL,-16
6002,20060120,2006,DEN,UTAH,30
6003,20060120,2006,MIN,IND,5
6004,20060120,2006,PHI,MEM,3
6005,20060120,2006,WSH,NO,11
6006,20060120,2006,BOS,NJ,3
6007,20060120,2006,CHI,HOU,-1
6008,20060120,2006,GS,CLE,20
6009,20060120,2006,LAC,DAL,-20
6010,20060120,2006,SEA,TOR,-8
6011,20060120,2006,CHA,ORL,-11
6012,20060120,2006,MIA,SA,-7
6013,20060120,2006,PHX,LAL,13
6014,20060121,2006,ORL,SAC,5
6015,20060121,2006,UTAH,CLE,-18
6016,20060121,2006,MIL,CHA,10
6017,20060121,2006,NY,NO,-11
6018,20060121,2006,IND,CHI,-12
6019,20060121,2006,NJ,BOS,20
6020,20060122,2006,MIN,PHI,-2
6021,20060122,2006,SA,DEN,-4
6022,20060122,2006,LAC,GS,13
6023,20060122,2006,WSH,MEM,-11
6024,20060122,2006,DET,HOU,2
6025,20060122,2006,MIA,SAC,20
6026,20060122,2006,PHX,SEA,-3
6027,20060122,2006,POR,DAL,-6
6028,20060122,2006,LAL,TOR,18
6029,20060123,2006,ATL,IND,10
6030,20060123,2006,DEN,TOR,6
6031,20060123,2006,MIL,HOU,-17
6032,20060123,2006,UTAH,NJ,11
6033,20060123,2006,BOS,NO,13
6034,20060123,2006,GS,LAC,-3
6035,20060124,2006,CLE,IND,30
6036,20060124,2006,MIN,DET,-24
6037,20060124,2006,ORL,PHX,9
6038,20060124,2006,PHI,SAC,6
6039,20060124,2006,MIA,MEM,12
6040,20060124,2006,SA,CHA,28
6041,20060125,2006,ATL,CLE,-9
6042,20060125,2006,NO,SA,-16
6043,20060125,2006,POR,DEN,-3
6044,20060125,2006,UTAH,SEA,-19
6045,20060125,2006,TOR,CHI,-16
6046,20060125,2006,BOS,WSH,-2
6047,20060125,2006,DET,MIL,4
6048,20060125,2006,GS,DAL,-9
6049,20060125,2006,HOU,CHA,24
6050,20060125,2006,LAC,NJ,13
6051,20060125,2006,NY,SAC,-4
6052,20060125,2006,MEM,MIN,20
6053,20060126,2006,PHI,ORL,-4
6054,20060126,2006,SEA,DAL,-7
6055,20060126,2006,MIA,PHX,-9
6056,20060127,2006,ATL,PHX,-4
6057,20060127,2006,IND,CLE,-4
6058,20060127,2006,POR,NJ,5
6059,20060127,2006,BOS,SAC,10
6060,20060127,2006,CHI,WSH,11
6061,20060127,2006,DEN,LAC,-18
6062,20060127,2006,HOU,MIN,-4
6063,20060127,2006,LAL,GS,1
6064,20060127,2006,MIL,TOR,21
6065,20060127,2006,NY,ORL,3
6066,20060127,2006,CHA,MIA,-6
6067,20060127,2006,DET,MEM,6
6068,20060128,2006,SEA,NJ,9
6069,20060128,2006,WSH,CHA,10
6070,20060128,2006,MEM,NO,-9
6071,20060128,2006,CHI,ATL,12
6072,20060128,2006,GS,POR,15
6073,20060128,2006,LAC,DEN,33
6074,20060128,2006,SA,MIN,14
6075,20060128,2006,DAL,UTAH,14
6076,20060128,2006,PHI,NY,15
6077,20060129,2006,CLE,PHX,7
6078,20060129,2006,HOU,MIA,-6
6079,20060129,2006,MIL,BOS,4
6080,20060129,2006,ORL,PHI,-8
6081,20060129,2006,DET,LAL,9
6082,20060129,2006,TOR,SAC,1
6083,20060130,2006,ATL,NY,19
6084,20060130,2006,NO,MIL,1
6085,20060130,2006,MIN,BOS,25
6086,20060130,2006,SEA,POR,-5
6087,20060130,2006,UTAH,SA,-9
6088,20060130,2006,MEM,HOU,9
6089,20060130,2006,MIA,LAC,4
6090,20060130,2006,CHA,CLE,-12
6091,20060131,2006,PHI,PHX,-24
6092,20060131,2006,SAC,DEN,7
6093,20060131,2006,WSH,IND,5
6094,20060131,2006,DAL,CHI,4
6095,20060131,2006,NJ,DET,7
6096,20060131,2006,NY,LAL,-33
6097,20060201,2006,NO,CHI,5
6098,20060201,2006,CLE,NJ,6
6099,20060201,2006,IND,LAL,26
6100,20060201,2006,ORL,LAC,-12
6101,20060201,2006,POR,SA,-4
6102,20060201,2006,SEA,GS,4
6103,20060201,2006,UTAH,DEN,13
6104,20060201,2006,TOR,WSH,5
6105,20060201,2006,MEM,DAL,-1
6106,20060201,2006,BOS,PHX,-8
6107,20060201,2006,DET,MIN,16
6108,20060201,2006,HOU,MIL,2
6109,20060201,2006,CHA,ATL,-10
6110,20060202,2006,GS,SA,-3
6111,20060202,2006,MIA,CLE,28
6112,20060203,2006,ATL,ORL,2
6113,20060203,2006,UTAH,SAC,10
6114,20060203,2006,TOR,NY,14
6115,20060203,2006,BOS,LAC,-17
6116,20060203,2006,HOU,SEA,23
6117,20060203,2006,POR,MIN,4
6118,20060203,2006,CHA,LAL,10
6119,20060203,2006,PHI,DET,-7
6120,20060204,2006,NJ,MIA,13
6121,20060204,2006,NO,LAL,16
6122,20060204,2006,DEN,POR,1
6123,20060204,2006,ORL,BOS,9
6124,20060204,2006,PHX,CHI,17
6125,20060204,2006,WSH,ATL,13
6126,20060204,2006,CLE,PHI,-5
6127,20060204,2006,DAL,SEA,19
6128,20060204,2006,GS,MIN,32
6129,20060204,2006,MIL,MEM,10
6130,20060204,2006,IND,DET,8
6131,20060205,2006,NY,HOU,-4
6132,20060205,2006,SAC,UTAH,18
6133,20060205,2006,TOR,LAC,-2
6134,20060206,2006,CLE,MIL,3
6135,20060206,2006,PHI,HOU,-6
6136,20060206,2006,PHX,MIN,-2
6137,20060206,2006,UTAH,CHI,2
6138,20060206,2006,WSH,ORL,12
6139,20060206,2006,GS,DEN,8
6140,20060206,2006,MIA,BOS,16
6141,20060206,2006,NJ,NO,8
6142,20060206,2006,CHA,SEA,13
6143,20060207,2006,ATL,DET,1
6144,20060207,2006,SAC,MEM,8
6145,20060207,2006,DAL,LAL,15
6146,20060207,2006,NY,LAC,-3
6147,20060208,2006,NO,SEA,7
6148,20060208,2006,IND,POR,32
6149,20060208,2006,MIL,ORL,5
6150,20060208,2006,MIN,CLE,-6
6151,20060208,2006,PHX,MEM,6
6152,20060208,2006,WSH,GS,5
6153,20060208,2006,TOR,SA,-7
6154,20060208,2006,DEN,CHI,-3
6155,20060208,2006,DET,LAC,10
6156,20060208,2006,HOU,LAL,-11
6157,20060208,2006,NJ,NY,13
6158,20060208,2006,CHA,PHI,8
6159,20060209,2006,DAL,MIA,36
6160,20060209,2006,SAC,CHI,18
6161,20060210,2006,NO,NY,11
6162,20060210,2006,MIN,UTAH,-14
6163,20060210,2006,ORL,DET,-11
6164,20060210,2006,PHX,SAC,8
6165,20060210,2006,WSH,CLE,12
6166,20060210,2006,BOS,POR,32
6167,20060210,2006,LAC,MEM,4
6168,20060210,2006,SEA,ATL,8
6169,20060210,2006,CHA,TOR,-15
6170,20060210,2006,IND,GS,12
6171,20060210,2006,NJ,SA,-10
6172,20060210,2006,DEN,DAL,9
6173,20060211,2006,MIN,NO,-6
6174,20060211,2006,CLE,GS,-8
6175,20060211,2006,HOU,UTAH,14
6176,20060211,2006,LAL,MEM,-1
6177,20060211,2006,MIL,CHA,6
6178,20060212,2006,IND,SA,-4
6179,20060212,2006,WSH,PHI,10
6180,20060212,2006,MIA,DET,2
6181,20060212,2006,BOS,ORL,8
6182,20060212,2006,NJ,MIL,15
6183,20060212,2006,SAC,ATL,25
6184,20060212,2006,SEA,DEN,-8
6185,20060212,2006,TOR,POR,33
6186,20060212,2006,HOU,NY,7
6187,20060212,2006,LAC,CHI,-6
6188,20060213,2006,NO,WSH,1
6189,20060213,2006,CLE,SA,14
6190,20060213,2006,MIN,TOR,-4
6191,20060213,2006,DAL,NY,28
6192,20060213,2006,GS,MEM,-2
6193,20060213,2006,LAL,UTAH,6
6194,20060213,2006,CHA,POR,-8
6195,20060214,2006,MIL,SEA,15
6196,20060214,2006,CHI,SAC,-4
6197,20060214,2006,DET,NJ,14
6198,20060214,2006,LAC,HOU,-31
6199,20060214,2006,MIA,ORL,14
6200,20060215,2006,NO,POR,16
6201,20060215,2006,DEN,PHX,-15
6202,20060215,2006,IND,MIL,11
6203,20060215,2006,MIN,SEA,10
6204,20060215,2006,ORL,MIA,-10
6205,20060215,2006,PHI,SA,3
6206,20060215,2006,MEM,SAC,6
6207,20060215,2006,BOS,CLE,-4
6208,20060215,2006,GS,LAC,7
6209,20060215,2006,LAL,ATL,-4
6210,20060215,2006,NY,TOR,2
6211,20060215,2006,CHA,NJ,-1
6212,20060215,2006,DAL,WSH,6
6213,20060216,2006,CHI,PHI,33
6214,20060216,2006,PHX,HOU,34
6215,20060219,2006,WEST,EAST,-2
6216,20060221,2006,CLE,ORL,13
6217,20060221,2006,DEN,CHA,16
6218,20060221,2006,IND,NO,22
6219,20060221,2006,MIL,NJ,-4
6220,20060221,2006,SAC,GS,25
6221,20060221,2006,UTAH,BOS,-20
6222,20060221,2006,WSH,MIN,12
6223,20060221,2006,MEM,TOR,6
6224,20060221,2006,DAL,LAC,2
6225,20060221,2006,DET,ATL,10
6226,20060221,2006,LAL,POR,17
6227,20060221,2006,SA,SEA,25
6228,20060222,2006,ATL,SEA,-5
6229,20060222,2006,NO,UTAH,-6
6230,20060222,2006,PHI,CLE,9
6231,20060222,2006,PHX,BOS,9
6232,20060222,2006,POR,CHA,-4
6233,20060222,2006,HOU,LAC,4
6234,20060222,2006,NJ,ORL,3
6235,20060222,2006,NY,MIA,-20
6236,20060222,2006,CHI,MIL,6
6237,20060223,2006,DAL,MEM,10
6238,20060223,2006,LAL,SAC,21
6239,20060223,2006,DET,IND,5
6240,20060224,2006,IND,ATL,-5
6241,20060224,2006,MIN,DEN,-1
6242,20060224,2006,ORL,SEA,13
6243,20060224,2006,POR,BOS,-6
6244,20060224,2006,MEM,SA,-3
6245,20060224,2006,CHI,DET,-8
6246,20060224,2006,CLE,WSH,-8
6247,20060224,2006,HOU,GS,3
6248,20060224,2006,LAC,LAL,19
6249,20060224,2006,MIL,PHI,-5
6250,20060224,2006,NY,NJ,-4
6251,20060225,2006,DAL,TOR,2
6252,20060225,2006,ATL,MIL,-10
6253,20060225,2006,PHX,CHA,15
6254,20060225,2006,UTAH,NO,-5
6255,20060225,2006,WSH,NY,21
6256,20060225,2006,MIA,SEA,9
6257,20060225,2006,PHI,CHI,6
6258,20060225,2006,SA,GS,17
6259,20060226,2006,DET,CLE,12
6260,20060226,2006,MIN,MEM,6
6261,20060226,2006,ORL,HOU,-5
6262,20060226,2006,LAL,BOS,-1
6263,20060226,2006,NJ,IND,-10
6264,20060226,2006,POR,NO,-13
6265,20060227,2006,ATL,NJ,2
6266,20060227,2006,CLE,DET,-12
6267,20060227,2006,DEN,MIL,-21
6268,20060227,2006,SAC,POR,24
6269,20060227,2006,MEM,WSH,10
6270,20060227,2006,DAL,PHI,12
6271,20060227,2006,GS,UTAH,-9
6272,20060227,2006,HOU,PHX,-17
6273,20060227,2006,LAC,CHA,8
6274,20060227,2006,MIA,TOR,7
6275,20060227,2006,SA,NY,28
6276,20060228,2006,SEA,NO,10
6277,20060228,2006,CHI,MIN,11
6278,20060228,2006,LAL,ORL,15
6279,20060229,2006,CLE,SAC,-7
6280,20060229,2006,DEN,DET,11
6281,20060229,2006,MIN,NJ,10
6282,20060229,2006,PHX,MIL,13
6283,20060229,2006,POR,LAL,6
6284,20060229,2006,UTAH,CHA,-15
6285,20060229,2006,WSH,IND,-6
6286,20060229,2006,TOR,ATL,-2
6287,20060229,2006,MEM,NY,2
6288,20060229,2006,BOS,MIA,-7
6289,20060229,2006,GS,ORL,4
6290,20060229,2006,LAC,NO,22
6291,20060229,2006,HOU,PHI,-5
6292,20060230,2006,CHI,CLE,-1
6293,20060230,2006,SA,DAL,9
6294,20060231,2006,ATL,SAC,-9
6295,20060231,2006,PHX,ORL,5
6296,20060231,2006,BOS,IND,1
6297,20060231,2006,DAL,CHA,14
6298,20060231,2006,GS,LAL,-12
6299,20060231,2006,HOU,DEN,11
6300,20060231,2006,NY,CHI,-7
6301,20060231,2006,PHI,WSH,6
6302,20060231,2006,SEA,DET,-2
6303,20060231,2006,UTAH,LAC,2
6304,20060301,2006,CLE,SAC,-7
6305,20060301,2006,DEN,DET,11
6306,20060301,2006,MIN,NJ,10
6307,20060301,2006,PHX,MIL,13
6308,20060301,2006,POR,LAL,6
6309,20060301,2006,UTAH,CHA,-15
6310,20060301,2006,WSH,IND,-6
6311,20060301,2006,TOR,ATL,-2
6312,20060301,2006,MEM,NY,2
6313,20060301,2006,BOS,MIA,-7
6314,20060301,2006,GS,ORL,4
6315,20060301,2006,LAC,NO,22
6316,20060301,2006,HOU,PHI,-5
6317,20060302,2006,CHI,CLE,-1
6318,20060302,2006,SA,DAL,9
6319,20060303,2006,ATL,SAC,-9
6320,20060303,2006,PHX,ORL,5
6321,20060303,2006,BOS,IND,1
6322,20060303,2006,DAL,CHA,14
6323,20060303,2006,GS,LAL,-12
6324,20060303,2006,HOU,DEN,11
6325,20060303,2006,NY,CHI,-7
6326,20060303,2006,PHI,WSH,6
6327,20060303,2006,SEA,DET,-2
6328,20060303,2006,UTAH,LAC,2
6329,20060304,2006,NJ,TOR,5
6330,20060304,2006,DEN,ORL,16
6331,20060304,2006,LAL,DET,11
6332,20060304,2006,MIA,ATL,2
6333,20060304,2006,MIL,NY,-5
6334,20060304,2006,SA,POR,20
6335,20060305,2006,PHI,IND,-1
6336,20060305,2006,WSH,SAC,10
6337,20060305,2006,DAL,PHX,-8
6338,20060305,2006,MIN,GS,13
6339,20060305,2006,LAC,MEM,-16
6340,20060305,2006,SEA,UTAH,32
6341,20060305,2006,TOR,BOS,6
6342,20060305,2006,CLE,CHI,19
6343,20060305,2006,HOU,POR,18
6344,20060306,2006,NO,PHX,-13
6345,20060306,2006,DEN,MEM,14
6346,20060306,2006,UTAH,ORL,5
6347,20060306,2006,LAL,SA,-7
6348,20060306,2006,NJ,SAC,-25
6349,20060306,2006,CHA,MIA,-1
6350,20060307,2006,ATL,GS,7
6351,20060307,2006,CLE,TOR,7
6352,20060307,2006,IND,NY,-15
6353,20060307,2006,MIN,HOU,-6
6354,20060307,2006,WSH,BOS,-1
6355,20060307,2006,CHI,NJ,8
6356,20060307,2006,DAL,POR,6
6357,20060307,2006,LAC,SA,13
6358,20060308,2006,NO,LAL,-6
6359,20060308,2006,MIL,SAC,-7
6360,20060308,2006,SEA,MEM,-25
6361,20060308,2006,UTAH,MIN,3
6362,20060308,2006,TOR,CLE,-1
6363,20060308,2006,BOS,PHI,3
6364,20060308,2006,DET,CHI,5
6365,20060308,2006,HOU,IND,4
6366,20060308,2006,MIA,WSH,6
6367,20060308,2006,CHA,GS,3
6368,20060309,2006,POR,DAL,-17
6369,20060309,2006,PHI,DEN,-4
6370,20060309,2006,PHX,SA,-24
6371,20060310,2006,NO,IND,-2
6372,20060310,2006,ORL,CLE,29
6373,20060310,2006,SAC,MEM,12
6374,20060310,2006,TOR,DEN,-11
6375,20060310,2006,BOS,MIL,-6
6376,20060310,2006,CHI,LAC,-11
6377,20060310,2006,MIA,GS,-5
6378,20060310,2006,SA,LAL,-8
6379,20060310,2006,SEA,MIN,11
6380,20060311,2006,ATL,CHI,-5
6381,20060311,2006,ORL,GS,11
6382,20060311,2006,PHX,MIN,8
6383,20060311,2006,UTAH,DAL,-3
6384,20060311,2006,WSH,DET,18
6385,20060311,2006,MIL,LAC,-8
6386,20060311,2006,CHA,NY,7
6387,20060312,2006,LAL,SEA,-7
6388,20060312,2006,MIA,CLE,6
6389,20060312,2006,SA,HOU,7
6390,20060312,2006,MEM,PHI,-3
6391,20060312,2006,BOS,DEN,5
6392,20060312,2006,NO,NJ,-11
6393,20060312,2006,DET,CHA,16
6394,20060312,2006,POR,PHX,10
6395,20060312,2006,SAC,DAL,5
6396,20060312,2006,TOR,IND,4
6397,20060313,2006,IND,ORL,14
6398,20060313,2006,MIL,ATL,1
6399,20060313,2006,HOU,NJ,-13
6400,20060313,2006,LAC,MIN,8
6401,20060313,2006,NY,DEN,-12
6402,20060314,2006,PHI,TOR,-14
6403,20060314,2006,SAC,LAL,16
6404,20060314,2006,SEA,PHX,-9
6405,20060314,2006,MEM,BOS,17
6406,20060314,2006,CHI,POR,29
6407,20060314,2006,DAL,CLE,4
6408,20060314,2006,MIA,UTAH,38
6409,20060314,2006,SA,NO,15
6410,20060314,2006,CHA,WSH,-5
6411,20060315,2006,IND,DEN,-2
6412,20060315,2006,MIL,CHI,16
6413,20060315,2006,ORL,UTAH,6
6414,20060315,2006,PHX,LAC,31
6415,20060315,2006,WSH,CHA,8
6416,20060315,2006,TOR,DET,-7
6417,20060315,2006,LAL,MIN,3
6418,20060315,2006,NJ,POR,13
6419,20060315,2006,NY,ATL,4
6420,20060315,2006,HOU,DAL,-14
6421,20060316,2006,SEA,PHI,4
6422,20060316,2006,GS,MIN,8
6423,20060316,2006,MIA,BOS,3
6424,20060317,2006,ATL,UTAH,-10
6425,20060317,2006,IND,SAC,5
6426,20060317,2006,ORL,BOS,7
6427,20060317,2006,WSH,DAL,-10
6428,20060317,2006,TOR,MIL,1
6429,20060317,2006,MEM,DEN,14
6430,20060317,2006,CLE,POR,15
6431,20060317,2006,LAC,PHI,10
6432,20060317,2006,NJ,LAL,3
6433,20060317,2006,NY,DET,2
6434,20060317,2006,SA,PHX,6
6435,20060318,2006,CHI,MIA,-1
6436,20060318,2006,NO,DEN,-15
6437,20060318,2006,HOU,SA,-15
6438,20060318,2006,MIL,POR,4
6439,20060318,2006,CHA,DET,-5
6440,20060319,2006,CLE,LAL,1
6441,20060319,2006,GS,PHI,9
6442,20060319,2006,NJ,DAL,11
6443,20060319,2006,ATL,ORL,1
6444,20060319,2006,MIN,SAC,6
6445,20060319,2006,MEM,UTAH,6
6446,20060319,2006,IND,BOS,-15
6447,20060319,2006,WSH,CHI,9
6448,20060319,2006,NY,MIA,-11
6449,20060320,2006,POR,MIL,-7
6450,20060320,2006,BOS,LAL,-8
6451,20060320,2006,DET,ATL,7
6452,20060320,2006,HOU,LAC,-8
6453,20060321,2006,NO,LAC,12
6454,20060321,2006,DAL,HOU,16
6455,20060321,2006,MIN,MIA,4
6456,20060321,2006,SAC,SEA,9
6457,20060321,2006,WSH,NJ,-12
6458,20060321,2006,MEM,IND,30
6459,20060321,2006,NY,TOR,-5
6460,20060321,2006,SA,GS,11
6461,20060321,2006,CHA,ORL,6
6462,20060321,2006,UTAH,PHX,8
6463,20060322,2006,CLE,CHA,2
6464,20060322,2006,IND,CHI,10
6465,20060322,2006,ORL,NY,24
6466,20060322,2006,PHI,ATL,9
6467,20060322,2006,SEA,MIL,9
6468,20060322,2006,BOS,TOR,14
6469,20060322,2006,LAL,SAC,7
6470,20060322,2006,DET,MIA,9
6471,20060322,2006,DEN,SA,12
6472,20060323,2006,NO,HOU,-1
6473,20060323,2006,PHX,POR,17
6474,20060323,2006,UTAH,WSH,-12
6475,20060323,2006,MEM,LAC,10
6476,20060323,2006,DAL,GS,-1
6477,20060323,2006,NJ,MIN,4
6478,20060324,2006,DEN,SEA,13
6479,20060324,2006,IND,DET,-3
6480,20060324,2006,PHI,ORL,-16
6481,20060324,2006,POR,SA,-19
6482,20060324,2006,TOR,MIN,20
6483,20060324,2006,CHI,NO,14
6484,20060324,2006,CLE,BOS,12
6485,20060324,2006,LAL,MIL,5
6486,20060324,2006,MIA,CHA,21
6487,20060324,2006,NY,MEM,-16
6488,20060325,2006,LAC,WSH,15
6489,20060325,2006,ATL,DAL,-15
6490,20060325,2006,PHX,DEN,11
6491,20060325,2006,UTAH,SAC,-2
6492,20060326,2006,IND,PHI,13
6493,20060326,2006,MIL,TOR,9
6494,20060326,2006,MIN,NY,4
6495,20060326,2006,HOU,CLE,-2
6496,20060326,2006,MEM,CHA,7
6497,20060326,2006,BOS,CHI,-4
6498,20060326,2006,ORL,ATL,7
6499,20060326,2006,POR,LAC,-14
6500,20060326,2006,SAC,GS,-7
6501,20060326,2006,SEA,SA,4
6502,20060326,2006,LAL,NO,11
6503,20060326,2006,DET,NJ,-5
6504,20060327,2006,UTAH,NO,24
6505,20060327,2006,GS,WSH,-18
6506,20060327,2006,MIA,IND,5
6507,20060327,2006,NJ,PHX,38
6508,20060328,2006,MIL,PHX,22
6509,20060328,2006,SAC,WSH,-13
6510,20060328,2006,MEM,SEA,-1
6511,20060328,2006,CHI,ORL,-4
6512,20060328,2006,DET,DAL,7
6513,20060328,2006,LAC,SA,-11
6514,20060328,2006,CHA,ATL,8
6515,20060329,2006,ATL,IND,1
6516,20060329,2006,CLE,DAL,13
6517,20060329,2006,MIN,ORL,12
6518,20060329,2006,POR,SAC,-16
6519,20060329,2006,TOR,MIA,-4
6520,20060329,2006,GS,NO,-1
6521,20060329,2006,HOU,SEA,28
6522,20060329,2006,NJ,MEM,12
6523,20060329,2006,NY,BOS,-25
6524,20060329,2006,PHI,DET,-10
6525,20060329,2006,DEN,UTAH,-11
6526,20060330,2006,LAL,SA,-11
6527,20060330,2006,IND,PHX,-10
6528,20060331,2006,ATL,NJ,-3
6529,20060331,2006,NO,MEM,5
6530,20060331,2006,DEN,MIN,12
6531,20060331,2006,ORL,DAL,9
6532,20060331,2006,TOR,PHX,-14
6533,20060331,2006,GS,SAC,-3
6534,20060331,2006,HOU,WSH,2
6535,20060331,2006,LAC,UTAH,15
6536,20060331,2006,NY,PHI,-5
6537,20060331,2006,SEA,LAL,-13
6538,20060331,2006,CHA,CHI,-6
6539,20060331,2006,DET,MIL,7
6540,20060401,2006,CLE,MIA,7
6541,20060401,2006,POR,UTAH,-13
6542,20060401,2006,CHI,BOS,6
6543,20060401,2006,MIL,IND,7
6544,20060401,2006,SA,WSH,7
6545,20060402,2006,LAL,HOU,16
6546,20060402,2006,DET,PHX,7
6547,20060402,2006,DAL,DEN,24
6548,20060402,2006,MIN,GS,2
6549,20060402,2006,MEM,ATL,11
6550,20060402,2006,NJ,MIA,12
6551,20060402,2006,PHI,NY,19
6552,20060402,2006,SAC,LAC,10
6553,20060402,2006,SEA,POR,39
6554,20060402,2006,CHA,CLE,-4
6555,20060402,2006,TOR,NO,-7
6556,20060404,2006,CLE,PHI,33
6557,20060404,2006,SEA,HOU,17
6558,20060404,2006,UTAH,SA,-9
6559,20060404,2006,WSH,NY,15
6560,20060404,2006,TOR,BOS,-4
6561,20060404,2006,MEM,GS,25
6562,20060404,2006,CHI,IND,6
6563,20060404,2006,DAL,SAC,26
6564,20060404,2006,DET,NO,8
6565,20060404,2006,LAC,DEN,2
6566,20060404,2006,MIA,MIL,26
6567,20060404,2006,NJ,ATL,2
6568,20060404,2006,CHA,MIN,5
6569,20060405,2006,ATL,MIN,2
6570,20060405,2006,BOS,WSH,-17
6571,20060405,2006,NO,GS,5
6572,20060405,2006,IND,TOR,8
6573,20060405,2006,ORL,MIL,3
6574,20060405,2006,PHI,CHI,-7
6575,20060405,2006,POR,HOU,1
6576,20060405,2006,SA,SAC,-10
6577,20060405,2006,NY,CLE,2
6578,20060405,2006,PHX,LAC,-14
6579,20060406,2006,NJ,CHA,11
