Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,Age,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
NOH,17.09090909090909,14.427272727272726,1.9636363636363638,69.81818181818181,25.12727272727273,6.490909090909091,14.266363636363637,10.409090909090908,11.045454545454545,0.4996363636363636,18.51818181818182,59.22727272727273,29.454545454545453,1697.5454545454545,6.509090909090909,14.236363636363636,10.31818181818182,15.518181818181823,1.8909090909090909,1.4454545454545455,19.400000000000002,2.172727272727273,2.1272727272727274,4.3090909090909095,0.10654545454545454,-0.7454545454545454,0.49090909090909085,-0.26363636363636356,1.0909090909090908
NYK,17.0,15.02222222222222,2.055555555555556,77.22222222222223,27.055555555555557,5.111111111111111,14.305555555555552,10.02222222222222,11.1,0.5279999999999999,17.733333333333334,62.56666666666667,30.0,2099.777777777778,5.222222222222222,15.02222222222222,10.02222222222222,14.877777777777778,1.5666666666666669,0.9444444444444444,19.055555555555557,2.5777777777777775,1.4333333333333331,4.033333333333333,0.08888888888888888,-0.07777777777777779,-0.4222222222222223,-0.48888888888888893,0.9555555555555555
ORL,15.74,13.460000000000003,0.4800000000000001,72.2,22.689999999999994,5.859999999999999,11.468,9.57,12.43,0.4944,16.05,14.269999999999996,27.5,1404.8,6.12,13.960000000000003,9.929999999999998,10.78,1.7900000000000003,1.05,17.38,0.9800000000000001,1.1300000000000001,2.1000000000000005,0.058399999999999994,-2.13,-0.7300000000000001,-2.8400000000000003,-0.030000000000000027
PHI,15.336363636363638,15.718181818181819,1.0727272727272728,65.36363636363636,23.518181818181816,7.081818181818181,12.637272727272727,11.363636363636365,12.354545454545452,0.5073636363636363,15.590909090909092,31.981818181818177,27.545454545454547,1431.090909090909,7.6,15.172727272727274,11.345454545454546,11.754545454545456,1.8181818181818186,1.3454545454545457,16.14545454545454,1.9090909090909092,1.6454545454545455,3.536363636363636,0.09281818181818181,-1.0363636363636364,-0.1272727272727273,-1.1454545454545455,0.7272727272727271
PHO,13.836363636363638,13.854545454545457,1.8636363636363633,69.36363636363636,23.827272727272728,6.454545454545454,13.012727272727272,10.154545454545454,11.518181818181818,0.5096363636363637,17.145454545454545,55.890909090909076,25.454545454545453,1733.1818181818182,6.4818181818181815,13.854545454545457,10.154545454545454,11.590909090909092,1.5454545454545454,1.5727272727272728,18.30909090909091,2.0727272727272723,1.9818181818181821,4.036363636363636,0.09463636363636364,-1.0909090909090908,0.25454545454545463,-0.8454545454545456,1.1272727272727274
POR,17.62222222222222,13.033333333333335,2.0888888888888895,73.22222222222223,24.666666666666668,6.111111111111111,15.024444444444445,9.488888888888889,10.777777777777779,0.5303333333333334,18.288888888888884,63.044444444444444,27.444444444444443,1819.111111111111,5.966666666666667,13.033333333333335,9.488888888888889,14.655555555555557,1.7666666666666666,0.9888888888888889,19.366666666666664,2.6111111111111116,1.9111111111111114,4.5,0.114,0.2777777777777779,-0.18888888888888888,0.07777777777777779,1.1333333333333333
SAC,18.9625,13.0,2.3,62.5,25.562500000000004,5.25,15.405000000000001,9.2625,11.375,0.529875,18.4125,68.70000000000002,27.375,1651.5,5.074999999999999,13.0,9.2625,16.012499999999996,1.8874999999999997,1.4249999999999998,19.7625,1.9375000000000002,2.6249999999999996,4.562499999999999,0.122625,-0.04999999999999997,0.9624999999999998,0.9125000000000004,1.55
SAS,14.744444444444447,12.955555555555556,2.1888888888888887,74.11111111111111,23.388888888888893,5.222222222222222,13.793333333333333,9.28888888888889,12.47777777777778,0.5308888888888889,17.433333333333334,65.41111111111113,30.555555555555557,1792.5555555555557,5.222222222222222,12.955555555555556,9.28888888888889,12.47777777777778,1.4555555555555557,1.3666666666666665,18.877777777777776,2.533333333333333,2.555555555555556,5.1,0.11722222222222221,-0.28888888888888886,0.43333333333333335,0.1555555555555555,1.5
SEA,16.029999999999998,15.49,1.41,67.8,23.609999999999996,6.34,13.322,10.89,11.65,0.5059,16.919999999999998,42.14,27.7,1366.8,6.57,15.66,11.040000000000001,12.389999999999999,1.8599999999999999,2.0900000000000003,17.48,1.48,1.41,2.86,0.09070000000000002,-1.8099999999999998,0.5399999999999999,-1.28,0.49000000000000005
TOR,15.592307692307696,13.453846153846154,1.215384615384615,56.38461538461539,25.353846153846156,5.376923076923077,13.039230769230768,9.238461538461538,12.36923076923077,0.4876923076923077,18.207692307692305,36.96923076923077,27.615384615384617,1465.5384615384614,5.3538461538461535,13.33076923076923,9.176923076923076,14.492307692307692,1.5615384615384613,1.3307692307692305,19.592307692307696,1.0999999999999999,0.8384615384615385,1.9307692307692303,0.041692307692307695,-1.3384615384615384,-1.046153846153846,-2.361538461538461,0.223076923076923
TOT,19.637500000000003,13.162500000000001,0.71875,62.625,22.2875,4.89375,11.75375,8.943750000000001,11.975,0.47443749999999996,16.387499999999996,21.443749999999994,27.375,1459.125,4.8875,13.156249999999998,8.943750000000001,16.13125,1.8062500000000004,0.9812500000000002,17.9375,0.8750000000000001,1.325,2.1875000000000004,0.05612500000000001,-2.05625,-0.1875,-2.2375,0.11249999999999999
UTA,14.7,13.912500000000001,1.25,75.375,21.6875,7.125,12.6725,10.6625,13.462500000000002,0.519,17.424999999999997,37.550000000000004,28.25,1673.375,7.1625000000000005,13.912500000000001,10.6625,12.575,1.5999999999999999,2.15,18.5,1.7375,1.8249999999999997,3.5875,0.085625,-1.15,-0.25,-1.4000000000000001,0.6999999999999998
WAS,15.860000000000003,14.629999999999999,1.4399999999999997,64.1,23.36,6.5,13.342000000000002,10.530000000000001,12.139999999999999,0.5185000000000001,16.3,43.2,27.2,1585.0,6.459999999999999,14.629999999999999,10.530000000000001,11.98,1.6299999999999997,1.6,17.530000000000005,1.73,1.46,3.1799999999999997,0.08919999999999999,-1.11,-0.19000000000000003,-1.31,0.56
