Tm,AST,DRR,EWA,GP,MPG,ORR,PER,REBR,TO,TS%,USG,VA,Age,MP,OWS,DWS,WS,OBPM,DBPM,BPM,VORP
LAL,16.077777777777776,14.600000000000001,5.155555555555555,74.55555555555556,27.399999999999995,5.533333333333333,14.898888888888893,10.11111111111111,10.3,0.5278888888888889,18.744444444444444,154.63333333333333,27.88888888888889,2043.0,2.644444444444445,3.0555555555555554,5.699999999999999,-0.1444444444444445,0.6999999999999998,0.5222222222222223,1.7555555555555558
MEM,16.60909090909091,13.763636363636364,4.29090909090909,69.9090909090909,25.781818181818178,5.736363636363636,13.709090909090907,9.745454545454546,12.145454545454545,0.5220909090909092,17.527272727272727,128.51818181818183,24.363636363636363,1719.7272727272727,2.1636363636363636,1.2636363636363634,3.4090909090909096,-1.2363636363636366,-0.09090909090909093,-1.3181818181818181,0.809090909090909
MIA,15.149999999999999,13.758333333333333,3.608333333333333,67.41666666666667,24.216666666666665,4.3999999999999995,13.5175,9.124999999999998,10.283333333333333,0.5268333333333334,17.049999999999997,108.075,27.166666666666668,1619.0833333333333,1.8500000000000003,2.341666666666667,4.191666666666667,-0.7666666666666666,0.5666666666666667,-0.22500000000000006,1.1083333333333332
MIL,15.663636363636359,14.363636363636363,3.0181818181818176,71.0,24.354545454545452,4.627272727272727,13.473636363636365,9.299999999999999,10.509090909090908,0.5205454545454546,17.854545454545452,90.21818181818182,27.636363636363637,1541.6363636363637,1.1727272727272728,2.3636363636363638,3.5545454545454542,-0.809090909090909,0.790909090909091,0.0090909090909091,0.9636363636363637
MIN,15.166666666666666,14.422222222222224,2.9333333333333336,76.22222222222223,25.022222222222226,5.433333333333334,13.58888888888889,9.866666666666667,12.255555555555555,0.5298888888888889,18.62222222222222,88.01111111111109,24.0,1903.5555555555557,0.9666666666666668,1.0,1.9555555555555553,-1.0888888888888888,-0.8555555555555555,-1.9333333333333331,0.1222222222222222
NJN,14.433333333333335,14.283333333333331,2.091666666666667,62.333333333333336,25.79166666666667,5.0,12.473333333333331,9.458333333333334,10.85,0.5009166666666666,17.633333333333336,62.941666666666656,25.583333333333332,1549.9166666666667,0.5833333333333334,1.0083333333333335,1.5916666666666668,-1.7249999999999999,-0.9166666666666665,-2.6333333333333333,-0.016666666666666646
NOH,16.772727272727277,13.6,3.5454545454545454,65.27272727272727,24.063636363636363,4.3909090909090915,14.031818181818183,8.918181818181818,10.5,0.526909090909091,18.8,105.98181818181818,27.09090909090909,1572.0,1.8,1.1727272727272728,2.9909090909090916,-0.5181818181818181,-0.5636363636363636,-1.081818181818182,0.6363636363636364
NYK,16.474999999999998,13.066666666666668,3.2916666666666665,61.916666666666664,25.924999999999997,4.666666666666667,14.325000000000001,8.808333333333334,9.991666666666667,0.5420833333333334,18.14166666666667,99.03333333333335,25.583333333333332,1484.75,1.8083333333333338,0.8333333333333334,2.625,-0.48333333333333334,-0.8250000000000002,-1.325,0.5333333333333333
OKC,17.72222222222222,14.088888888888889,5.188888888888888,74.33333333333333,26.566666666666666,5.466666666666666,14.99,9.877777777777778,12.122222222222222,0.5452222222222223,17.0,155.3,22.77777777777778,1899.6666666666667,2.5666666666666673,2.6999999999999997,5.2444444444444445,-0.6666666666666666,0.9000000000000001,0.19999999999999987,1.6
ORL,14.744444444444444,16.11111111111111,5.022222222222222,72.33333333333333,23.84444444444445,6.2,16.212222222222223,11.32222222222222,11.488888888888889,0.5675555555555555,18.466666666666665,150.58888888888887,27.444444444444443,1758.7777777777778,2.8111111111111113,2.855555555555555,5.666666666666667,0.6444444444444445,0.7666666666666667,1.4444444444444444,1.7
PHI,14.18333333333333,14.441666666666665,3.3000000000000003,68.33333333333333,22.691666666666666,5.383333333333333,14.015833333333333,9.841666666666667,10.516666666666667,0.52825,18.224999999999998,99.23333333333333,24.583333333333332,1560.9166666666667,1.4916666666666665,1.133333333333333,2.625,-0.5333333333333333,-0.9,-1.4166666666666667,0.4333333333333332
PHO,9.271428571428572,14.8,5.5,71.14285714285714,24.2,7.214285714285714,16.30857142857143,11.228571428571428,9.814285714285715,0.5868571428571429,17.6,164.64285714285714,25.857142857142858,1777.7142857142858,3.742857142857143,1.4571428571428573,5.171428571428571,0.7857142857142857,-0.2571428571428572,0.5285714285714287,1.4142857142857144
POR,14.67857142857143,17.585714285714285,3.8571428571428577,59.92857142857143,25.935714285714283,6.892857142857143,15.525000000000002,12.192857142857141,10.692857142857141,0.5499285714285714,17.42142857142857,115.5,26.428571428571427,1281.4285714285713,2.1,1.4000000000000001,3.4714285714285715,-0.75,0.24285714285714288,-0.5142857142857143,0.9500000000000001
SAC,14.177777777777775,15.11111111111111,4.477777777777778,69.11111111111111,27.133333333333333,7.011111111111111,14.849999999999998,11.022222222222222,11.055555555555555,0.5382222222222222,18.54444444444444,134.77777777777774,24.22222222222222,1641.3333333333333,1.7000000000000002,1.188888888888889,2.9111111111111114,-0.35555555555555557,-0.48888888888888893,-0.8777777777777778,0.5444444444444445
SAS,15.610000000000003,15.629999999999999,3.4499999999999993,69.1,23.12,6.03,14.113999999999999,10.93,11.0,0.5445,17.029999999999998,103.33999999999999,29.7,1537.1,2.02,2.13,4.160000000000001,-0.8099999999999999,0.7499999999999999,-0.09000000000000005,1.08
TOR,13.325,14.299999999999999,4.637500000000002,74.125,24.425,5.2875,15.059999999999999,9.9125,10.174999999999999,0.5642499999999999,18.074999999999996,138.86249999999998,23.5,1820.75,2.8625000000000003,0.6375000000000001,3.525,0.2625000000000001,-1.1125,-0.85,0.7375
TOT,15.083783783783785,13.556756756756755,1.9945945945945944,59.648648648648646,23.5027027027027,5.197297297297298,12.779459459459455,9.35945945945946,10.68918918918919,0.5112432432432432,17.189189189189197,59.76216216216217,27.7027027027027,1443.4594594594594,0.9837837837837837,1.5027027027027027,2.470270270270271,-1.4,-0.2567567567567568,-1.6567567567567567,0.3405405405405405
UTA,20.400000000000002,13.47272727272727,4.554545454545454,69.36363636363636,25.75454545454545,4.572727272727272,14.965454545454547,9.145454545454546,10.636363636363635,0.5545454545454545,18.1,136.17272727272726,25.454545454545453,1717.0,2.5727272727272728,2.2636363636363637,4.836363636363637,0.31818181818181834,0.6454545454545454,0.9727272727272727,1.5181818181818185
WAS,15.441176470588236,13.211764705882352,2.0588235294117645,60.64705882352941,23.964705882352945,5.18235294117647,12.503529411764706,9.158823529411766,11.65294117647059,0.5182941176470589,17.18235294117647,62.10588235294117,27.88235294117647,1128.764705882353,0.8176470588235293,0.9,1.7117647058823529,-1.3529411764705883,-0.48235294117647054,-1.8235294117647058,0.2588235294117647
