Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,Age,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
OKC,14.27692307692308,15.430769230769227,4.438461538461538,68.0,23.853846153846156,5.830769230769231,14.709999999999997,10.784615384615384,11.030769230769229,0.5559230769230769,16.915384615384614,133.4692307692308,24.692307692307693,1429.4615384615386,5.638461538461538,14.838461538461539,10.392307692307693,13.130769230769232,1.4615384615384615,1.6307692307692307,18.58461538461539,2.4846153846153842,1.5153846153846156,4.007692307692308,0.10230769230769231,-0.6538461538461537,-0.35384615384615387,-1.0076923076923077,1.1923076923076925
ORL,14.681818181818182,15.754545454545456,4.79090909090909,69.27272727272727,26.69090909090909,5.454545454545454,14.640909090909089,10.681818181818182,11.209090909090907,0.5371818181818182,17.981818181818177,143.60909090909092,28.0,1386.0,5.499999999999999,15.254545454545456,10.490909090909092,13.063636363636363,1.4363636363636365,1.4818181818181815,19.363636363636363,1.7090909090909092,2.4090909090909087,4.118181818181818,0.1229090909090909,-0.39999999999999997,0.9181818181818181,0.49999999999999994,1.1727272727272726
PHI,16.155555555555555,15.255555555555556,5.0555555555555545,76.0,26.655555555555555,5.366666666666668,15.604444444444445,10.31111111111111,9.455555555555556,0.5345555555555556,19.08888888888889,151.93333333333334,23.77777777777778,2041.3333333333333,5.366666666666668,15.255555555555556,10.31111111111111,14.511111111111113,1.5666666666666669,1.3666666666666665,20.444444444444443,2.322222222222222,2.6333333333333333,4.955555555555556,0.11344444444444443,-0.06666666666666662,0.2888888888888889,0.18888888888888886,1.3222222222222224
PHO,11.133333333333335,14.599999999999998,3.7666666666666666,72.44444444444444,24.155555555555555,5.655555555555555,14.773333333333333,10.155555555555557,9.399999999999999,0.5564444444444444,17.233333333333334,113.2,27.22222222222222,1363.7777777777778,5.888888888888889,14.588888888888887,10.233333333333334,9.68888888888889,1.4000000000000001,1.4888888888888887,20.266666666666666,1.9222222222222223,0.9888888888888887,2.8888888888888884,0.09777777777777777,0.3111111111111111,-0.6222222222222222,-0.3222222222222222,0.6444444444444444
POR,15.930000000000001,16.04,4.94,67.9,27.689999999999998,6.079999999999999,14.495,10.89,11.74,0.525,17.79,148.04,27.1,1714.8,6.13,16.04,10.870000000000001,13.73,1.7600000000000002,1.7100000000000002,18.630000000000003,2.5300000000000002,1.8000000000000003,4.290000000000001,0.1058,-0.09999999999999987,0.34,0.22000000000000003,1.25
SAC,16.44,15.15,2.9600000000000004,69.0,25.240000000000002,5.79,13.851999999999999,10.34,11.6,0.519,18.93,88.50000000000001,24.9,1641.8,5.86,14.820000000000004,10.209999999999997,14.860000000000003,1.48,1.27,19.839999999999996,1.1,1.3699999999999999,2.4899999999999993,0.0723,-0.6799999999999999,-0.39999999999999997,-1.1,0.38000000000000006
SAS,13.95,14.810000000000002,4.22,72.7,23.499999999999996,5.8,15.301999999999998,10.419999999999998,10.56,0.5635,16.880000000000003,126.22999999999998,27.8,1628.5,7.12,15.440000000000003,11.389999999999999,10.77,1.3300000000000003,2.1,18.400000000000002,2.58,1.9800000000000004,4.58,0.1035,-0.54,0.31999999999999995,-0.22999999999999998,1.2200000000000002
TOR,14.761538461538462,15.923076923076925,2.4999999999999996,58.30769230769231,24.007692307692302,6.8769230769230765,13.843846153846151,11.299999999999999,12.423076923076923,0.527,18.4,74.75384615384615,24.615384615384617,1306.0,6.923076923076923,16.03846153846154,11.369230769230768,11.892307692307693,1.6384615384615384,1.407692307692308,18.992307692307694,1.1923076923076918,0.43846153846153857,1.6307692307692312,0.053538461538461535,-0.6923076923076923,-1.0153846153846156,-1.7076923076923076,0.1
TOT,15.987499999999999,13.247916666666667,2.5145833333333347,62.6875,23.712500000000006,4.800000000000001,13.139375000000001,9.020833333333334,11.589583333333337,0.5268333333333334,18.072916666666675,75.48333333333332,26.791666666666668,1543.3125,4.95625,13.706249999999997,9.325000000000001,14.185416666666667,1.5208333333333328,1.4291666666666665,18.99166666666667,1.4354166666666668,1.2833333333333337,2.710416666666666,0.07464583333333336,-0.975,-0.3937499999999999,-1.3708333333333333,0.50625
UTA,18.833333333333332,13.158333333333331,4.241666666666666,71.25,25.433333333333326,5.208333333333333,13.935,9.141666666666666,12.016666666666667,0.5335,18.033333333333335,127.33333333333331,26.75,1558.75,5.183333333333333,13.1,9.108333333333333,15.899999999999999,1.75,1.825,19.291666666666668,1.8916666666666666,1.0166666666666668,2.9000000000000004,0.07450000000000002,-0.45,-0.6333333333333334,-1.0750000000000002,0.6833333333333335
WAS,13.580000000000002,11.513333333333334,1.8866666666666665,65.13333333333334,25.153333333333332,4.28,12.776666666666669,7.793333333333334,10.753333333333334,0.5215333333333334,17.79333333333333,56.646666666666675,26.0,1182.4666666666667,4.94,12.933333333333334,8.8,13.760000000000002,1.7266666666666668,1.4200000000000002,19.206666666666667,0.7266666666666667,0.7666666666666668,1.5066666666666664,0.04100000000000001,-1.3533333333333333,-0.8333333333333333,-2.2,0.1733333333333333
